NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,CLASS_STAR,FILTER,SEX_FLUX,SEX_FLUXERR,SEX_SNR,NMAD_FLUX,NMAD_FLUXERR,NMAD_SNR,SNR_DIFF,SNR_RATIO,REDSHIFT_BIN
4941,7562.1401,2034.5925,214.8120626,52.7467456,0.001,F277W,1.893632,0.04878739,38.81396401816125,0.03916374,0.0013814,28.35076009845085,10.463203919710402,1.3690625536449774,redshift_z7-8
4941,7562.1401,2034.5925,214.8120626,52.7467456,0.001,F356W,2.413304,0.04893288,49.31865853798101,0.04966637,0.00144874,34.28245924044342,15.036199297537586,1.4385974527696428,redshift_z7-8
4941,7562.1401,2034.5925,214.8120626,52.7467456,0.001,F410M,9.215263,0.1094836,84.17025928997585,0.17881185,0.00309812,57.716244044775536,26.45401524520031,1.4583460979317646,redshift_z7-8
4941,7562.1401,2034.5925,214.8120626,52.7467456,0.001,F444W,4.673627,0.09053311,51.62340054373477,0.09585766,0.00177956,53.8659331520151,-2.242532608280335,0.9583682584324367,redshift_z7-8
5161,3107.9993,2135.1851,214.850683,52.7755943,0.364,F606W,-0.0003804207,0.007192384,-0.052892156481077764,0.00207658,0.00279471,0.7430395282515896,-0.7959316847326674,-0.07118350299012455,redshift_z7-8
5161,3107.9993,2135.1851,214.850683,52.7755943,0.364,F814W,-0.001118207,0.004893314,-0.22851731975507802,-0.00046604,0.00309049,-0.15079809350620774,-0.07771922624887029,,redshift_z7-8
5161,3107.9993,2135.1851,214.850683,52.7755943,0.364,F115W,0.03074809,0.009211751,3.337920228195486,0.00194582,0.00154313,1.2609566271150194,2.0769636010804664,2.6471332609055827,redshift_z7-8
5161,3107.9993,2135.1851,214.850683,52.7755943,0.364,F150W,0.05183276,0.0112142,4.622064882024576,0.00270638,0.00195296,1.385783631001147,3.2362812510234287,3.335343829025752,redshift_z7-8
5161,3107.9993,2135.1851,214.850683,52.7755943,0.364,F200W,0.03557936,0.00952804,3.73417407987372,-0.00027976,0.00160269,-0.17455652683925152,3.9087306067129717,,redshift_z7-8
5161,3107.9993,2135.1851,214.850683,52.7755943,0.364,F277W,0.05053144,0.008573106,5.894181175410638,-0.0005914,0.00193119,-0.30623605134657905,6.200417226757216,,redshift_z7-8
5161,3107.9993,2135.1851,214.850683,52.7755943,0.364,F356W,0.0362613,0.008598671,4.217081918822107,0.00046981,0.0014817,0.31707498144023755,3.9000069373818693,13.29995163814886,redshift_z7-8
5161,3107.9993,2135.1851,214.850683,52.7755943,0.364,F410M,0.1234938,0.01923887,6.418973671530604,0.00527091,0.00246214,2.1407840334018378,4.278189638128766,2.9984218731912247,redshift_z7-8
5161,3107.9993,2135.1851,214.850683,52.7755943,0.364,F444W,0.08853784,0.01590882,5.565330426769553,-0.00139722,0.00282548,-0.4945071279924119,6.059837554761965,,redshift_z7-8
5850,6135.9707,2341.9883,214.8215329,52.7574672,0.345,F606W,0.01303831,0.009141359,1.4262988686911868,0.00022376,0.00332637,0.0672685239465243,1.3590303447446626,21.20306474726628,redshift_z7-8
5850,6135.9707,2341.9883,214.8215329,52.7574672,0.345,F814W,-0.007217028,0.006219294,-1.1604256045782688,0.00761782,0.00438966,1.7354009194333957,-2.8958265240116647,-0.6686786848984413,redshift_z7-8
5850,6135.9707,2341.9883,214.8215329,52.7574672,0.345,F115W,0.02803764,0.01170793,2.3947563745256417,0.00441211,0.00184232,2.394866255590777,-0.0001098810651352089,0.9999541180786699,redshift_z7-8
5850,6135.9707,2341.9883,214.8215329,52.7574672,0.345,F150W,-0.007685892,0.014253,-0.5392473163544517,-0.00173834,0.00203254,-0.8552550011315889,0.31600768477713725,,redshift_z7-8
5850,6135.9707,2341.9883,214.8215329,52.7574672,0.345,F200W,0.0717303,0.01210993,5.9232629750956445,0.00386904,0.00187114,2.067744797289353,3.8555181778062915,2.8646005942612285,redshift_z7-8
5850,6135.9707,2341.9883,214.8215329,52.7574672,0.345,F277W,-0.009821764,0.01089623,-0.9013910315769766,0.00061785,0.00142723,0.4329014945033386,-1.3342925260803153,-2.082208176738057,redshift_z7-8
5850,6135.9707,2341.9883,214.8215329,52.7574672,0.345,F356W,0.6027405,0.01092872,55.15197571170275,0.01814173,0.00124511,14.57038333962461,40.581592372078134,3.785211028848859,redshift_z7-8
5850,6135.9707,2341.9883,214.8215329,52.7574672,0.345,F410M,1.274387,0.02445218,52.11752081000549,0.04081598,0.00298692,13.66490565532388,38.45261515468161,3.813968579409868,redshift_z7-8
5850,6135.9707,2341.9883,214.8215329,52.7574672,0.345,F444W,-0.05264033,0.02021976,-2.6034102284102283,-0.00263936,0.00202274,-1.3048439245775532,-1.2985663038326751,,redshift_z7-8
7608,1746.3938,2904.3247,214.8547427,52.7883927,0.0,F606W,-0.001085222,0.02300525,-0.047172797513611024,-0.00118092,0.00259764,-0.4546126484039359,0.40743985089032486,,redshift_z7-8
7608,1746.3938,2904.3247,214.8547427,52.7883927,0.0,F814W,0.01405169,0.01565155,0.8977826477249857,0.00144459,0.00277636,0.5203179702920371,0.37746467743294865,1.7254500113096043,redshift_z7-8
7608,1746.3938,2904.3247,214.8547427,52.7883927,0.0,F115W,0.4861258,0.02946431,16.498801431290943,0.01159789,0.0014626,7.929638999042799,8.569162432248143,2.0806497538264406,redshift_z7-8
7608,1746.3938,2904.3247,214.8547427,52.7883927,0.0,F150W,0.7439996,0.03586927,20.741977743065302,0.01598654,0.00162545,9.83514719000892,10.906830553056382,2.1089646491652037,redshift_z7-8
7608,1746.3938,2904.3247,214.8547427,52.7883927,0.0,F200W,0.3589749,0.03047598,11.778945254590663,0.00970295,0.00143939,6.741015291199744,5.037929963390919,1.7473547745794067,redshift_z7-8
7608,1746.3938,2904.3247,214.8547427,52.7883927,0.0,F277W,0.4400741,0.02742157,16.048464766969946,0.01044197,0.00192602,5.421527294628301,10.626937472341645,2.960137226067443,redshift_z7-8
7608,1746.3938,2904.3247,214.8547427,52.7883927,0.0,F356W,0.4017033,0.02750335,14.605613497992062,0.01274706,0.00156413,8.149616719837866,6.455996778154196,1.792184098969827,redshift_z7-8
7608,1746.3938,2904.3247,214.8547427,52.7883927,0.0,F410M,0.693462,0.06153664,11.269091065095528,0.01696729,0.00330721,5.130393896970558,6.1386971681249705,2.196535254680894,redshift_z7-8
7608,1746.3938,2904.3247,214.8547427,52.7883927,0.0,F444W,0.4600244,0.05088529,9.04042012927508,0.01305686,0.00287601,4.539921627532588,4.500498501742492,1.9913163422137043,redshift_z7-8
8153,9664.3301,3078.6394,214.7823908,52.7390054,0.0,F606W,-0.07687733,0.03012094,-2.5522885407958715,-0.00642663,0.00354586,-1.812431962908857,-0.7398565778870145,,redshift_z7-8
8153,9664.3301,3078.6394,214.7823908,52.7390054,0.0,F814W,-0.05663431,0.02049268,-2.763636088593586,0.00160686,0.00614985,0.26128442157125786,-3.0249205101648435,-10.577117732370748,redshift_z7-8
8153,9664.3301,3078.6394,214.7823908,52.7390054,0.0,F115W,1.853748,0.03857784,48.05214599884285,0.02260446,0.00218764,10.332806128979175,37.719339869863674,4.650444941967583,redshift_z7-8
8153,9664.3301,3078.6394,214.7823908,52.7390054,0.0,F150W,2.089715,0.04696389,44.49620761823605,0.02437975,0.00234013,10.418117796874531,34.078089821361516,4.271040939044196,redshift_z7-8
8153,9664.3301,3078.6394,214.7823908,52.7390054,0.0,F200W,1.330106,0.03990243,33.33395986159239,0.0143899,0.00251251,5.727300587858357,27.60665927373403,5.820186901357862,redshift_z7-8
8153,9664.3301,3078.6394,214.7823908,52.7390054,0.0,F277W,0.8489292,0.03590326,23.644905782928905,0.01004459,0.00224998,4.464301904905822,19.180603878023085,5.296439686784066,redshift_z7-8
8153,9664.3301,3078.6394,214.7823908,52.7390054,0.0,F356W,0.2016855,0.03601033,5.600767890769121,0.00384416,0.00175483,2.190616754899335,3.410151135869786,2.5567082321647323,redshift_z7-8
8153,9664.3301,3078.6394,214.7823908,52.7390054,0.0,F410M,0.6156563,0.08057037,7.6412246834661435,0.01183006,0.00327576,3.611393997118226,4.029830686347918,2.115865698830864,redshift_z7-8
8153,9664.3301,3078.6394,214.7823908,52.7390054,0.0,F444W,0.8263044,0.06662448,12.402414247735969,0.01434985,0.00229278,6.258712131124661,6.1437021166113075,1.9816240127195806,redshift_z7-8
8200,9546.3604,3098.5203,214.7832315,52.7398626,0.0,F606W,0.1406761,0.02972197,4.733067828276524,0.00083173,0.00576808,0.1441952954882734,4.58887253278825,32.824010050046596,redshift_z7-8
8200,9546.3604,3098.5203,214.7832315,52.7398626,0.0,F814W,0.1956161,0.02022125,9.673788712369413,0.00192436,0.00830331,0.23175817836501347,9.4420305340044,41.740873097187674,redshift_z7-8
8200,9546.3604,3098.5203,214.7832315,52.7398626,0.0,F115W,3.035394,0.03806685,79.73851264289007,0.03258622,0.00291095,11.194359229804704,68.54415341308537,7.123097535639937,redshift_z7-8
8200,9546.3604,3098.5203,214.7832315,52.7398626,0.0,F150W,3.474027,0.04634183,74.96525277486884,0.03383902,0.00341151,9.919073958452415,65.04617881641643,7.557686643821033,redshift_z7-8
8200,9546.3604,3098.5203,214.7832315,52.7398626,0.0,F200W,2.170048,0.0393739,55.11386984779257,0.02336036,0.00295005,7.918631887595126,47.195237960197446,6.960024235263518,redshift_z7-8
8200,9546.3604,3098.5203,214.7832315,52.7398626,0.0,F277W,0.8559774,0.0354277,24.161246708084352,0.00877313,0.00255803,3.4296431238101195,20.731603584274232,7.044828233102782,redshift_z7-8
8200,9546.3604,3098.5203,214.7832315,52.7398626,0.0,F356W,0.4743929,0.03553335,13.350638203265383,0.00344008,0.001783,1.9293774537296688,11.421260749535714,6.919661146375137,redshift_z7-8
8200,9546.3604,3098.5203,214.7832315,52.7398626,0.0,F410M,0.3279389,0.07950317,4.124853134786952,0.01025929,0.00377558,2.717275226587703,1.407577908199249,1.5180107978855184,redshift_z7-8
8200,9546.3604,3098.5203,214.7832315,52.7398626,0.0,F444W,0.3344895,0.065742,5.087911837181711,0.01024345,0.00242647,4.221544053707649,0.866367783474062,1.2052253328289109,redshift_z7-8
9135,9709.7617,3431.5325,214.7782802,52.7406171,0.0,F606W,0.05298074,0.0504651,1.0498491036379598,0.00470228,0.00401809,1.1702774203663928,-0.12042831672843302,0.8970942148992936,redshift_z7-8
9135,9709.7617,3431.5325,214.7782802,52.7406171,0.0,F814W,0.1383687,0.03433377,4.030105054003682,0.00453882,0.00536489,0.8460229380285523,3.18408211597513,4.7635884003273565,redshift_z7-8
9135,9709.7617,3431.5325,214.7782802,52.7406171,0.0,F115W,5.092307,0.06463392,78.78691250662192,0.03196528,0.00244553,13.070900786332615,65.7160117202893,6.027657450281026,redshift_z7-8
9135,9709.7617,3431.5325,214.7782802,52.7406171,0.0,F150W,5.895931,0.07868404,74.93172694233799,0.02927803,0.0038372,7.630050557698322,67.30167638463966,9.820606872222596,redshift_z7-8
9135,9709.7617,3431.5325,214.7782802,52.7406171,0.0,F200W,4.747735,0.06685315,71.01737165713209,0.02918299,0.00325084,8.977061313383617,62.04031034374847,7.9109821330121175,redshift_z7-8
9135,9709.7617,3431.5325,214.7782802,52.7406171,0.0,F277W,1.528198,0.06015289,25.405229906659514,0.01118284,0.00250198,4.469596079904715,20.9356338267548,5.684010244433791,redshift_z7-8
9135,9709.7617,3431.5325,214.7782802,52.7406171,0.0,F356W,0.9178038,0.06033227,15.212485789114183,0.00643886,0.00217979,2.9538900536290194,12.258595735485164,5.149983754616998,redshift_z7-8
9135,9709.7617,3431.5325,214.7782802,52.7406171,0.0,F410M,-0.4495141,0.1349889,-3.3300078747215514,-0.00207738,0.00347938,-0.5970546476671132,-2.732953227054438,,redshift_z7-8
9135,9709.7617,3431.5325,214.7782802,52.7406171,0.0,F444W,0.4467417,0.1116237,4.0022118958608255,0.00673423,0.00258112,2.609034062732457,1.3931778331283686,1.5339822323627639,redshift_z7-8
9519,4432.1802,3557.2095,214.8239447,52.7748457,0.019,F606W,-0.003970276,0.01338158,-0.29669710153808443,0.00045938,0.00282266,0.1627471959074065,-0.4594442974454909,-1.823055075596433,redshift_z7-8
9519,4432.1802,3557.2095,214.8239447,52.7748457,0.019,F814W,-0.001095703,0.009104114,-0.12035251316053379,-0.00151172,0.00328581,-0.46007529345884274,0.33972278029830894,,redshift_z7-8
9519,4432.1802,3557.2095,214.8239447,52.7748457,0.019,F115W,0.0220484,0.01713866,1.2864716378059895,0.00186011,0.00160781,1.1569215267973205,0.12955011100866898,1.111978304498577,redshift_z7-8
9519,4432.1802,3557.2095,214.8239447,52.7748457,0.019,F150W,0.003704104,0.02086426,0.17753344714837718,0.00150645,0.00191461,0.786818203184983,-0.6092847560366058,0.22563464651648205,redshift_z7-8
9519,4432.1802,3557.2095,214.8239447,52.7748457,0.019,F200W,0.0813073,0.01772712,4.5866051563931425,0.0026488,0.00170438,1.5541135192856055,3.0324916371075368,2.9512677802980005,redshift_z7-8
9519,4432.1802,3557.2095,214.8239447,52.7748457,0.019,F277W,-0.008050703,0.01595044,-0.5047323459415539,0.00158637,0.00174198,0.9106706161953638,-1.4154029621369177,-0.5542424856642953,redshift_z7-8
9519,4432.1802,3557.2095,214.8239447,52.7748457,0.019,F356W,0.07965035,0.01599801,4.978766109034811,0.0062399,0.00136413,4.574270780644073,0.40449532839073754,1.0884283742235703,redshift_z7-8
9519,4432.1802,3557.2095,214.8239447,52.7748457,0.019,F410M,0.2912416,0.03579433,8.136528885999542,0.01364359,0.00253067,5.39129558575397,2.745233300245572,1.5091973267983325,redshift_z7-8
9519,4432.1802,3557.2095,214.8239447,52.7748457,0.019,F444W,0.0504994,0.0295987,1.706135742448148,0.00384137,0.00214273,1.7927457029117064,-0.0866099604635584,0.9516886525942357,redshift_z7-8
9681,964.0814,3641.2505,214.8539765,52.7973369,0.0,F606W,-0.06457581,0.04998975,-1.291781015108097,0.00371335,0.00318288,1.1666635248579902,-2.458444539966087,-1.1072438518769467,redshift_z7-8
