ID_mine	X_IMAGE_mine	Y_IMAGE_mine	MAG_AUTO_mine	MAGERR_AUTO_mine	MAG_APER_mine	MAGERR_APER_mine	CLASS_STAR_mine	FLUX_AUTO_mine	FLUXERR_AUTO_mine	FLUX_APER_mine	FLUXERR_APER_mine	RA_mine	DEC_mine	ID_romeo	X_IMAGE_romeo	Y_IMAGE_romeo	MAG_AUTO_romeo	MAGERR_AUTO_romeo	MAG_APER_romeo	MAGERR_APER_romeo	CLASS_STAR_romeo	FLUX_AUTO_romeo	FLUXERR_AUTO_romeo	FLUX_APER_romeo	FLUXERR_APER_romeo	RA_romeo	DEC_romeo	DELTA_FLUX	DELTA_MAG
26.0	3869.8857	173.3175	25.0535	0.0046	25.9191	0.0036	0.028	16.33764	0.06934378	7.361463	0.02407031	214.8910773	52.829177	27.0	3869.8857	173.3175	25.0817	0.0047	25.9567	0.0037	0.028	15.91901	0.06918455	7.111088	0.02407031	214.8910773	52.829177	0.4186300000000003	0.02820000000000178
27.0	977.4229	158.3552	24.3493	0.0028	25.38	0.0022	0.029	31.25295	0.08139187	12.09552	0.02403975	214.9170767	52.8474624	25.0	977.4229	158.3552	24.3545	0.0028	25.3813	0.0022	0.029	31.10324	0.08112042	12.08089	0.02403975	214.9170767	52.8474624	0.1497099999999989	0.005200000000002092
32.0	4041.5198	141.0807	26.814	0.0147	27.4261	0.0142	0.156	3.228548	0.04380653	1.837176	0.02407031	214.8898834	52.8279131	32.0	4041.5198	141.0807	26.7541	0.0143	27.4194	0.0141	0.188	3.411548	0.04504776	1.84857	0.02407031	214.8898834	52.8279131	0.18299999999999983	0.059899999999998954
35.0	972.3421	165.5668	24.9458	0.0072	27.5495	0.0159	0.0	18.04229	0.1195547	1.639886	0.02403363	214.9170463	52.8475335	36.0	972.3421	165.5668	24.986	0.0074	27.6514	0.0175	0.0	17.38612	0.1181007	1.492898	0.02403363	214.9170463	52.8475335	0.656170000000003	0.040200000000002234
56.0	713.1939	165.6097	27.1698	0.0221	29.1106	0.0669	0.461	2.326468	0.0472776	0.3893843	0.0239785	214.9193622	52.849179	57.0	713.1939	165.6097	27.8396	0.0328	29.055	0.0635	0.461	1.255405	0.03786482	0.4098446	0.0239785	214.9193622	52.849179	1.071063	0.6698000000000022
72.0	1520.1526	753.5997	19.5287	0.0001	21.1903	0.0	0.029	2649.221	0.2643176	573.4579	0.02402751	214.9059685	52.8472294	70.0	1520.1526	753.5997	19.5288	0.0001	21.1903	0.0	0.029	2649.012	0.2645401	573.4579	0.02402751	214.9059685	52.8472294	0.20899999999983265	9.999999999976694e-05
73.0	937.0325	164.9008	26.2769	0.014	27.9845	0.0237	0.0	5.294606	0.06816747	1.098471	0.02402139	214.9173689	52.8477541	71.0	937.0325	164.9008	26.4212	0.0153	27.9818	0.0237	0.0	4.635787	0.06530292	1.101229	0.02402139	214.9173689	52.8477541	0.6588190000000003	0.14429999999999765
74.0	3677.0857	174.9449	29.3419	0.1812	29.7507	0.1209	0.084	0.3146659	0.05250906	0.2159409	0.02404586	214.8927821	52.8304102	72.0	3677.0857	174.9449	29.0319	0.1396	29.4122	0.0885	0.071	0.4186484	0.05382286	0.2949273	0.02404586	214.8927821	52.8304102	0.10398249999999998	0.3099999999999987
91.0	6922.8306	258.2413	23.9703	0.0028	25.5091	0.0024	0.029	44.30707	0.1127499	10.73927	0.02403975	214.8629326	52.8102439	90.0	6922.8306	258.2413	23.9641	0.0027	25.5086	0.0024	0.029	44.56316	0.1128151	10.74381	0.02403975	214.8629326	52.8102439	0.2560900000000004	0.006200000000003314
139.0	731.5235	183.4862	28.2013	0.0655	30.5035	0.2422	0.359	0.8996885	0.05429887	0.1079429	0.02407032	214.9190104	52.8491591	143.0	731.5235	183.4862	28.3742	0.0706	30.5035	0.2422	0.359	0.7671996	0.04985136	0.1079429	0.02407032	214.9190104	52.8491591	0.13248890000000002	0.1728999999999985
191.0	6920.4473	270.2339	24.2306	0.0053	26.9	0.0088	0.001	34.86428	0.1688148	2.982813	0.02403975	214.8628279	52.8103237	194.0	6920.4473	270.2339	24.2391	0.0053	26.8988	0.0087	0.001	34.58995	0.1689236	2.985961	0.02403975	214.8628279	52.8103237	0.2743299999999991	0.008500000000001506
230.0	6914.4497	244.8924	24.8452	0.0065	26.5764	0.0065	0.026	19.79423	0.119	4.018499	0.02403975	214.8631477	52.8102251	225.0	6914.4497	244.8924	24.8668	0.0066	26.5764	0.0065	0.026	19.40405	0.1187525	4.018499	0.02403975	214.8631477	52.8102251	0.3901799999999973	0.02160000000000295
261.0	8851.1572	534.33	24.5981	0.0051	25.7506	0.003	0.029	24.85234	0.1158377	8.597165	0.02401527	214.8428305	52.7994811	254.0	8851.1572	534.33	24.6108	0.0051	25.7506	0.003	0.029	24.56351	0.1151055	8.597165	0.02401527	214.8428305	52.7994811	0.2888300000000008	0.012700000000002376
263.0	3013.1543	276.7743	26.6619	0.02	27.4934	0.0151	0.0	3.714038	0.06843659	1.726748	0.02403363	214.8976419	52.8351758	257.0	3013.1543	276.7743	26.6227	0.0198	27.4889	0.0151	0.0	3.85056	0.07008206	1.734041	0.02403363	214.8976419	52.8351758	0.13652200000000025	0.03920000000000101
265.0	1538.0481	784.0502	19.2565	0.0001	21.8589	0.0001	0.029	3404.05	0.3624774	309.7699	0.02403975	214.9054885	52.8472801	259.0	1538.0481	784.0502	19.2557	0.0001	21.8589	0.0001	0.029	3406.747	0.3624165	309.7699	0.02403975	214.9054885	52.8472801	2.6969999999996617	0.0007999999999981355
279.0	10288.0088	251.1102	25.7727	0.009	26.6148	0.0067	0.024	8.424079	0.06955552	3.878878	0.02400302	214.8329965	52.7888236	273.0	10288.0088	251.1102	25.7336	0.009	26.6148	0.0067	0.025	8.732914	0.07225166	3.878878	0.02400302	214.8329965	52.7888236	0.3088349999999984	0.039100000000001245
305.0	9871.7529	252.875	26.6816	0.013	27.5474	0.0159	0.091	3.647378	0.04363837	1.643035	0.02402751	214.8366886	52.7914783	299.0	9871.7529	252.875	26.7478	0.0133	27.5474	0.0159	0.099	3.431435	0.04191964	1.643035	0.02402751	214.8366886	52.7914783	0.21594299999999977	0.06620000000000203
316.0	3858.1079	276.8802	27.5287	0.0415	28.6348	0.0433	0.003	1.671536	0.06382246	0.6035042	0.0240642	214.890094	52.8298106	311.0	3858.1079	276.8802	27.4432	0.0409	28.6348	0.0433	0.003	1.808557	0.06811352	0.6035042	0.0240642	214.890094	52.8298106	0.13702100000000006	0.08549999999999969
321.0	4038.4565	411.1623	22.8097	0.0015	24.2762	0.0008	0.033	129.0466	0.1796598	33.42912	0.02402751	214.8870719	52.8293898	315.0	4038.4565	411.1623	22.8109	0.0015	24.2736	0.0008	0.033	128.8933	0.1786543	33.51066	0.02402751	214.8870719	52.8293898	0.15330000000000155	0.001200000000000756
379.0	348.3328	326.8137	18.1651	0.0	18.9233	0.0	0.998	9301.459	0.06541542	4626.966	0.02402751	214.9209291	52.8523655	372.0	348.3328	326.8137	18.1558	0.0	18.9026	0.0	0.998	9381.728	0.06416713	4715.888	0.02402751	214.9209291	52.8523655	80.26899999999841	0.009299999999999642
382.0	616.6029	297.2893	27.0992	0.025	27.8589	0.0211	0.0	2.482708	0.05720035	1.233258	0.02399689	214.9188413	52.850503	375.0	616.6029	297.2893	27.1932	0.0263	27.864	0.0212	0.0	2.276737	0.05510534	1.227441	0.02399689	214.9188413	52.850503	0.20597100000000035	0.0940000000000012
397.0	8342.1475	280.76	27.7963	0.048	29.4469	0.0913	0.369	1.306492	0.05771222	0.2856591	0.02402751	214.8500348	52.8013481	389.0	8342.1475	280.76	27.92	0.0483	29.4469	0.0913	0.369	1.165742	0.05180421	0.2856591	0.02402751	214.8500348	52.8013481	0.14074999999999993	0.12370000000000303
420.0	356.639	327.1844	18.3843	0.0	18.98	0.0	1.0	7601.174	0.05700721	4391.381	0.02403363	214.920851	52.8523148	404.0	356.639	327.1844	18.4147	0.0	19.0154	0.0	0.999	7391.485	0.05668385	4250.41	0.02403363	214.920851	52.8523148	209.6890000000003	0.030400000000000205
425.0	3605.4458	292.6683	26.6287	0.003	26.4544	0.0058	0.97	3.829487	0.01050181	4.496426	0.02402139	214.8921845	52.8315004	417.0	3605.4458	292.6683	26.5525	0.0028	26.3891	0.0055	0.971	4.107962	0.01050181	4.7749	0.02402139	214.8921845	52.8315004	0.2784749999999998	0.07620000000000005
454.0	6427.5352	303.5223	28.2439	0.0453	28.7611	0.0486	0.079	0.8650388	0.03607491	0.5372194	0.02405809	214.8668763	52.8136345	477.0	6427.5352	303.5223	28.3961	0.0481	28.8093	0.0508	0.07	0.7519439	0.03332016	0.5138879	0.02405809	214.8668763	52.8136345	0.1130949	0.15220000000000056
482.0	9503.4043	347.973	25.1071	0.0041	25.6814	0.0028	0.034	15.55115	0.05821959	9.163608	0.02401527	214.8389732	52.7943317	491.0	9503.4043	347.973	25.1499	0.0043	25.7472	0.003	0.031	14.95076	0.05891008	8.624094	0.02401527	214.8389732	52.7943317	0.6003899999999991	0.04279999999999973
524.0	3016.8589	332.6829	27.6374	0.0322	28.4226	0.0356	0.0	1.512362	0.04488425	0.7337838	0.02405809	214.8970211	52.835454	518.0	3016.8589	332.6829	27.7661	0.0347	28.4277	0.0358	0.0	1.343284	0.04287347	0.7303523	0.02405809	214.8970211	52.835454	0.16907800000000006	0.12870000000000203
527.0	663.0197	335.7906	27.8383	0.05	28.5849	0.0413	0.0	1.256883	0.05783948	0.6319038	0.02402139	214.9180217	52.8504162	521.0	663.0197	335.7906	27.9313	0.0512	28.5849	0.0413	0.0	1.15371	0.05436654	0.6319038	0.02402139	214.9180217	52.8504162	0.10317299999999996	0.09299999999999997
622.0	4031.7639	413.6885	23.8094	0.0012	24.3068	0.0008	0.03	51.38492	0.05771222	32.50042	0.02402139	214.8871051	52.8294459	615.0	4031.7639	413.6885	23.8121	0.0012	24.3159	0.0008	0.031	51.26072	0.0581564	32.22862	0.02402139	214.8871051	52.8294459	0.12420000000000186	0.002700000000000813
739.0	954.396	461.0294	26.7498	0.0296	28.8575	0.0531	0.0	3.425265	0.09330276	0.4915849	0.02401527	214.9141006	52.8492424	732.0	954.396	461.0294	26.929	0.032	28.8575	0.0531	0.0	2.904123	0.08557528	0.4915849	0.02401527	214.9141006	52.8492424	0.5211420000000002	0.17919999999999803
788.0	6043.1177	707.1747	22.7606	0.0009	24.1648	0.0007	0.029	135.0104	0.1107099	37.04182	0.02402139	214.8660643	52.8182536	781.0	6043.1177	707.1747	22.7849	0.0009	24.1765	0.0007	0.029	132.0192	0.1106435	36.64319	0.02402139	214.8660643	52.8182536	2.991199999999992	0.02430000000000021
901.0	1758.6082	740.1161	22.6424	0.0013	24.9699	0.0015	0.027	150.5365	0.1867237	17.6456	0.02400914	214.9039794	52.8456425	893.0	1758.6082	740.1161	22.646	0.0014	24.9699	0.0015	0.027	150.0466	0.1868024	17.6456	0.02400914	214.9039794	52.8456425	0.48989999999997735	0.003600000000002268
952.0	3009.8762	650.3778	23.5545	0.0016	24.4147	0.0009	0.029	64.98315	0.09847841	29.42498	0.02402139	214.8937438	52.8372127	945.0	3009.8762	650.3778	23.5521	0.0016	24.4147	0.0009	0.029	65.12624	0.09862762	29.42498	0.02402139	214.8937438	52.8372127	0.14309000000000083	0.002400000000001512
956.0	827.0668	550.7485	26.3354	0.013	28.2203	0.0295	0.0	5.017182	0.06014523	0.8840324	0.02403363	214.9142955	52.850535	949.0	827.0668	550.7485	26.4047	0.0135	28.2203	0.0295	0.0	4.706769	0.05847162	0.8840324	0.02403363	214.9142955	52.850535	0.3104129999999996	0.06929999999999836
983.0	841.0738	558.3113	26.3082	0.0133	28.1457	0.0276	0.0	5.144143	0.06277707	0.946989	0.02408253	214.9140908	52.8504869	976.0	841.0738	558.3113	26.3384	0.0135	28.1457	0.0276	0.0	5.003016	0.06230682	0.946974	0.02408253	214.9140908	52.8504869	0.141127	0.03020000000000067
1029.0	3949.8354	617.7913	24.6533	0.0029	25.2391	0.0019	0.034	23.61971	0.06301088	13.77103	0.02402751	214.8856913	52.8310675	1021.0	3949.8354	617.7913	24.6599	0.0029	25.2433	0.0019	0.035	23.47767	0.06265984	13.71761	0.02402751	214.8856913	52.8310675	0.1420400000000015	0.006599999999998829
1056.0	2148.448	600.5112	27.9958	0.0614	28.9356	0.057	0.0	1.087193	0.06147524	0.4574716	0.02402751	214.9019638	52.8424137	1047.0	2148.448	600.5112	27.8913	0.0584	28.8997	0.0552	0.0	1.19698	0.06433878	0.4728651	0.02402751	214.9019638	52.8424137	0.10978699999999986	0.10449999999999804
1073.0	9249.8887	623.8455	26.48	0.0173	27.3553	0.0133	0.0	4.391469	0.07008206	1.961082	0.02402751	214.8383343	52.79743	1063.0	9249.8887	623.8455	26.4358	0.0172	27.3578	0.0133	0.0	4.573932	0.0725563	1.956537	0.02402751	214.8383343	52.79743	0.18246300000000026	0.04420000000000002
1086.0	6400.8125	702.4067	23.6869	0.0018	24.5729	0.001	0.029	57.52423	0.09443849	25.43554	0.02398463	214.8629222	52.8159556	1078.0	6400.8125	702.4067	23.6815	0.0018	24.5729	0.001	0.029	57.81197	0.09517524	25.43554	0.02398463	214.8629222	52.8159556	0.28773999999999944	0.005400000000001626
1097.0	9002.9463	631.298	26.1606	0.0095	26.4928	0.006	0.019	5.893507	0.05159088	4.340019	0.02405809	214.8404578	52.7990393	1089.0	9002.9463	631.298	26.213	0.0094	26.5029	0.0061	0.02	5.615685	0.04858153	4.299974	0.02405809	214.8404578	52.7990393	0.27782199999999957	0.05240000000000222
1100.0	1745.4772	744.936	23.2982	0.0015	24.8132	0.0013	0.029	82.28363	0.1098766	20.38564	0.02405809	214.9040461	52.8457519	1092.0	1745.4772	744.936	23.2943	0.0014	24.8132	0.0013	0.029	82.58358	0.1096757	20.38564	0.02405809	214.9040461	52.8457519	0.2999499999999955	0.003900000000001569
1132.0	7497.5298	655.6141	27.0006	0.0285	27.7601	0.0193	0.0	2.718799	0.07143292	1.350705	0.02402751	214.8536289	52.8087357	1125.0	7497.5298	655.6141	26.8439	0.0264	27.7587	0.0193	0.0	3.140825	0.07621355	1.352521	0.02402751	214.8536289	52.8087357	0.4220259999999998	0.15669999999999717
1144.0	7154.0112	1367.8235	19.4327	0.0001	20.7692	0.0	0.029	2894.228	0.282054	845.1672	0.02402751	214.849207	52.8147587	1139.0	7154.0112	1367.8235	19.4325	0.0001	20.7692	0.0	0.029	2894.607	0.2821322	845.1672	0.02402751	214.849207	52.8147587	0.3789999999999054	0.00019999999999953388
1148.0	6431.3281	722.2644	23.6366	0.0021	25.1918	0.0018	0.029	60.25268	0.1157425	14.38449	0.02403975	214.8624412	52.8158688	1143.0	6431.3281	722.2644	23.6421	0.0021	25.1918	0.0018	0.029	59.94707	0.1153288	14.38449	0.02403975	214.8624412	52.8158688	0.3056100000000015	0.00549999999999784
1171.0	6036.6299	707.2898	22.0414	0.0002	22.5836	0.0002	0.205	261.8539	0.05583436	158.9164	0.02401527	214.8661209	52.8182954	1166.0	6036.6299	707.2898	22.0339	0.0002	22.5843	0.0002	0.204	263.6679	0.05622803	158.8162	0.02401527	214.8661209	52.8182954	1.8139999999999645	0.007500000000000284
1195.0	7497.002	673.0047	27.4134	0.034	28.1548	0.0277	0.0	1.858929	0.05821959	0.9390703	0.02396623	214.8534508	52.8088329	1188.0	7497.002	673.0047	27.3178	0.0321	28.1548	0.0277	0.0	2.029878	0.06008407	0.9390703	0.02396623	214.8534508	52.8088329	0.17094900000000002	0.09560000000000102
1231.0	3435.7219	772.8624	23.7604	0.0021	24.7613	0.0012	0.029	53.75887	0.1058202	21.38459	0.02405198	214.8886525	52.8351692	1223.0	3435.7219	772.8624	23.7475	0.0021	24.7613	0.0012	0.029	54.39931	0.1071322	21.38459	0.02405198	214.8886525	52.8351692	0.6404399999999981	0.01290000000000191
1278.0	1004.3035	715.0292	25.5114	0.0101	28.3106	0.0321	0.0	10.71643	0.09999726	0.8134924	0.02400914	214.9109842	52.8502965	1270.0	1004.3035	715.0292	25.4761	0.0099	28.3106	0.0321	0.0	11.07027	0.1006568	0.8134924	0.02400914	214.9109842	52.8502965	0.35383999999999993	0.03529999999999944
1322.0	1023.4937	743.0485	27.3475	0.0325	29.1892	0.0721	0.059	1.975183	0.059097	0.3621794	0.02403975	214.9105181	52.8503259	1316.0	1023.4937	743.0485	27.4692	0.0348	29.1892	0.0721	0.059	1.765674	0.05655399	0.3621794	0.02403975	214.9105181	52.8503259	0.20950899999999995	0.12170000000000059
1323.0	1023.7051	726.5109	26.0473	0.0128	28.3384	0.033	0.0	6.541352	0.07683806	0.792931	0.02408863	214.9106901	52.8502353	1292.0	1023.7051	726.5109	25.9477	0.012	28.3352	0.0329	0.0	7.170392	0.0794722	0.7953056	0.02408863	214.9106901	52.8502353	0.6290399999999998	0.0995999999999988
1325.0	3419.9727	773.41	24.6586	0.0037	25.4849	0.0024	0.029	23.50607	0.0801172	10.98072	0.02402751	214.8887875	52.8352722	1315.0	3419.9727	773.41	24.7147	0.0037	25.4875	0.0024	0.029	22.32101	0.07597198	10.95465	0.02402751	214.8887875	52.8352722	1.18506	0.056100000000000705
1344.0	7060.0483	908.4175	22.8381	0.0014	24.8158	0.0013	0.029	125.7089	0.1647145	20.33766	0.02403975	214.8548746	52.8128785	1335.0	7060.0483	908.4175	22.8361	0.0014	24.8158	0.0013	0.029	125.9407	0.1648261	20.33766	0.02403975	214.8548746	52.8128785	0.2318000000000069	0.0020000000000024443
1345.0	1052.3904	742.4769	26.1055	0.0136	28.2513	0.0304	0.0	6.200311	0.07745754	0.8592035	0.02401527	214.9102659	52.8501393	1336.0	1052.3904	742.4769	26.0347	0.0131	28.2513	0.0304	0.0	6.618296	0.0801172	0.8592035	0.02401527	214.9102659	52.8501393	0.41798499999999983	0.07079999999999842
1346.0	1035.4872	733.5904	26.2679	0.0149	28.436	0.036	0.0	5.338822	0.0734126	0.7247643	0.02400302	214.9105104	52.8501987	1337.0	1035.4872	733.5904	26.1699	0.0145	28.436	0.036	0.0	5.843215	0.07778907	0.7247643	0.02400302	214.9105104	52.8501987	0.5043929999999994	0.09800000000000253
1351.0	992.3932	780.4266	24.8565	0.0049	25.8568	0.0033	0.028	19.5884	0.08861439	7.796272	0.02402751	214.9104031	52.8507251	1342.0	992.3932	780.4266	24.8475	0.0049	25.8568	0.0033	0.028	19.75207	0.08944026	7.796272	0.02402751	214.9104031	52.8507251	0.16366999999999976	0.009000000000000341
1361.0	1078.905	757.6049	26.0757	0.0136	28.2087	0.0292	0.0	6.37248	0.0800713	0.8936018	0.02399689	214.9098698	52.8500526	1352.0	1078.905	757.6049	26.1066	0.014	28.2073	0.0291	0.0	6.193799	0.07970315	0.8947427	0.02399689	214.9098698	52.8500526	0.1786810000000001	0.03089999999999904
1391.0	1090.3649	765.8675	26.0281	0.0157	28.4047	0.035	0.0	6.658571	0.09640336	0.7459479	0.02402751	214.9096805	52.8500245	1375.0	1090.3649	765.8675	25.9678	0.0155	28.4052	0.035	0.0	7.038502	0.1005472	0.7456209	0.02402751	214.9096805	52.8500245	0.379931	0.06029999999999802
1406.0	4177.8789	780.0724	26.6972	0.025	27.6776	0.0179	0.0	3.595368	0.08282463	1.457398	0.02407031	214.881949	52.8304946	1390.0	4177.8789	780.0724	26.6475	0.0241	27.6766	0.0179	0.0	3.763744	0.08361976	1.458641	0.02407031	214.881949	52.8304946	0.16837599999999986	0.04969999999999786
1428.0	418.9558	785.3342	26.2931	0.0134	27.8509	0.021	0.0	5.216426	0.0642244	1.24236	0.02402139	214.9154772	52.8543923	1426.0	418.9558	785.3342	26.3244	0.0136	27.8509	0.021	0.0	5.067905	0.06341796	1.24236	0.02402139	214.9154772	52.8543923	0.14852100000000057	0.03130000000000166
1454.0	2917.0554	782.641	27.6285	0.0477	28.8093	0.0508	0.0	1.524802	0.06702537	0.5138981	0.02401527	214.8931825	52.8385158	1443.0	2917.0554	782.641	27.7268	0.0492	28.8575	0.0531	0.0	1.392834	0.06306919	0.4915875	0.02401527	214.8931825	52.8385158	0.13196800000000009	0.09830000000000183
1467.0	418.3877	806.7741	26.3658	0.0144	28.2041	0.0291	0.0	4.878433	0.06456693	0.8973875	0.02402751	214.9152568	52.8545117	1456.0	418.3877	806.7741	26.396	0.0144	28.2041	0.0291	0.0	4.74478	0.06306919	0.8973875	0.02402751	214.9152568	52.8545117	0.1336529999999998	0.03020000000000067
1571.0	7035.8018	910.0124	25.7698	0.0101	26.4299	0.0057	0.016	8.446995	0.07882192	4.598934	0.02396623	214.8550742	52.8130411	1561.0	7035.8018	910.0124	25.7866	0.0101	26.4299	0.0057	0.015	8.316922	0.07755241	4.598934	0.02396623	214.8550742	52.8130411	0.13007299999999944	0.016799999999999926
1583.0	7055.7832	888.6803	25.4023	0.0036	25.5856	0.0026	0.029	11.84893	0.03966665	10.00891	0.02402751	214.8551201	52.8127991	1577.0	7055.7832	888.6803	25.4395	0.0036	25.5743	0.0026	0.039	11.44981	0.03796179	10.11346	0.02402751	214.8551201	52.8127991	0.3991199999999999	0.03719999999999857
1617.0	834.7663	913.9948	26.0761	0.0148	28.3635	0.0337	0.0	6.370442	0.08660017	0.7748146	0.02402139	214.9104076	52.8524468	1580.0	834.7663	913.9948	26.097	0.015	28.3635	0.0337	0.0	6.249028	0.08604653	0.7748146	0.02402139	214.9104076	52.8524468	0.12141399999999969	0.02090000000000103
1619.0	9733.6904	907.9343	24.6045	0.003	25.1714	0.0018	0.028	24.70641	0.06795141	14.65678	0.02407031	214.8310351	52.7958869	1609.0	9733.6904	907.9343	24.588	0.0029	25.1519	0.0018	0.028	25.0845	0.06795141	14.92311	0.02407031	214.8310351	52.7958869	0.3780899999999967	0.016500000000000625
1665.0	10203.8662	884.609	26.9391	0.0237	27.9627	0.0233	0.004	2.877123	0.06265984	1.120783	0.02402751	214.827089	52.7927731	1657.0	10203.8662	884.609	26.8975	0.024	27.9541	0.0231	0.002	2.989598	0.06619753	1.129695	0.02402751	214.827089	52.7927731	0.11247499999999988	0.04159999999999897
1666.0	10197.2803	884.3624	27.139	0.0266	28.4225	0.0355	0.0	2.393358	0.05865993	0.7338654	0.02401527	214.8271503	52.7928136	1658.0	10197.2803	884.3624	27.2172	0.0279	28.4309	0.0358	0.0	2.227114	0.05713604	0.7282124	0.02401527	214.8271503	52.7928136	0.16624400000000028	0.07819999999999894
1674.0	9725.4746	921.1404	25.6908	0.0199	28.0389	0.025	0.0	9.084431	0.1664242	1.044841	0.02404586	214.8309696	52.7960103	1666.0	9725.4746	921.1404	25.6678	0.0198	28.0389	0.025	0.0	9.279075	0.1691194	1.044841	0.02404586	214.8309696	52.7960103	0.19464400000000026	0.022999999999999687
1730.0	1125.4006	990.0392	23.2066	0.0011	23.9854	0.0006	0.029	89.5325	0.09247163	43.69831	0.02403363	214.9070105	52.8510119	1686.0	1125.4006	990.0392	23.2051	0.0011	23.9854	0.0006	0.029	89.65454	0.09259082	43.69831	0.02403363	214.9070105	52.8510119	0.12203999999999837	0.0015000000000000568
1781.0	842.574	1053.1035	18.5485	0.0	19.3792	0.0	0.314	6534.526	0.08811516	3040.274	0.02401527	214.9088752	52.8531481	1772.0	842.574	1053.1035	18.5473	0.0	19.3724	0.0	0.426	6541.353	0.08807342	3059.521	0.02401527	214.9088752	52.8531481	6.8270000000002256	0.001200000000000756
1787.0	1059.7604	927.9229	27.5588	0.0331	29.0692	0.0645	0.022	1.62586	0.0495555	0.4045253	0.02402139	214.9082502	52.8510935	1782.0	1059.7604	927.9229	27.7272	0.0359	29.0692	0.0645	0.022	1.392229	0.04601664	0.4045253	0.02402139	214.9082502	52.8510935	0.23363100000000014	0.16839999999999833
