ID_mine	X_IMAGE_mine	Y_IMAGE_mine	MAG_AUTO_mine	MAGERR_AUTO_mine	MAG_APER_mine	MAGERR_APER_mine	CLASS_STAR_mine	FLUX_AUTO_mine	FLUXERR_AUTO_mine	FLUX_APER_mine	FLUXERR_APER_mine	RA_mine	DEC_mine	ID_romeo	X_IMAGE_romeo	Y_IMAGE_romeo	MAG_AUTO_romeo	MAGERR_AUTO_romeo	MAG_APER_romeo	MAGERR_APER_romeo	CLASS_STAR_romeo	FLUX_AUTO_romeo	FLUXERR_AUTO_romeo	FLUX_APER_romeo	FLUXERR_APER_romeo	RA_romeo	DEC_romeo	DELTA_FLUX	DELTA_MAG
1325.0	3419.9727	773.41	24.6586	0.0037	25.4849	0.0024	0.029	23.50607	0.0801172	10.98072	0.02402751	214.8887875	52.8352722	1315.0	3419.9727	773.41	24.7147	0.0037	25.4875	0.0024	0.029	22.32101	0.07597198	10.95465	0.02402751	214.8887875	52.8352722	1.18506	0.056100000000000705
1781.0	842.574	1053.1035	18.5485	0.0	19.3792	0.0	0.314	6534.526	0.08811516	3040.274	0.02401527	214.9088752	52.8531481	1772.0	842.574	1053.1035	18.5473	0.0	19.3724	0.0	0.426	6541.353	0.08807342	3059.521	0.02401527	214.9088752	52.8531481	6.8270000000002256	0.001200000000000756
1908.0	837.8804	1050.9783	18.7586	0.0	19.2733	0.0	0.998	5384.893	0.07002959	3351.956	0.02401527	214.9089395	52.8531664	1898.0	837.8804	1050.9783	18.7612	0.0	19.2771	0.0	0.998	5372.146	0.0703961	3340.102	0.02401527	214.9089395	52.8531664	12.747000000000298	0.002599999999997493
2082.0	7100.0444	1402.2134	20.8809	0.0003	22.7333	0.0002	0.029	762.4991	0.216738	138.4541	0.02403363	214.8493269	52.815287	2084.0	7100.0444	1402.2134	20.8842	0.0003	22.7333	0.0002	0.029	760.2263	0.2160415	138.4541	0.02403363	214.8493269	52.815287	2.272799999999961	0.0032999999999994145
2479.0	10296.9814	1299.7568	24.6304	0.0062	27.9582	0.0232	0.0	24.12375	0.1367388	1.125494	0.02403363	214.8218956	52.7944189	2476.0	10296.9814	1299.7568	24.8282	0.0066	27.9582	0.0232	0.0	20.1054	0.1212645	1.125494	0.02403363	214.8218956	52.7944189	4.018350000000002	0.1977999999999973
2666.0	10294.4199	1318.2803	24.9524	0.0073	28.4366	0.036	0.0	17.93236	0.1202599	0.7243743	0.02402139	214.8217237	52.794535	2650.0	10294.4199	1318.2803	24.8928	0.0071	28.4366	0.036	0.0	18.94502	0.123547	0.7243743	0.02402139	214.8217237	52.794535	1.0126600000000003	0.05959999999999965
3477.0	8669.1406	1980.796	20.4394	0.0002	22.4877	0.0002	0.029	1145.118	0.1870188	173.5976	0.02401527	214.8292489	52.8084355	3365.0	8669.1406	1980.796	20.4369	0.0002	22.4877	0.0002	0.029	1147.758	0.1870777	173.5976	0.02401527	214.8292489	52.8084355	2.6400000000001	0.0024999999999977263
4725.0	8674.0166	1991.8247	22.3406	0.0004	23.0032	0.0002	0.033	198.7831	0.06751721	107.9772	0.02403363	214.8290894	52.8084639	4707.0	8674.0166	1991.8247	22.3546	0.0004	23.0101	0.0002	0.036	196.2338	0.06751721	107.2966	0.02403363	214.8290894	52.8084639	2.549299999999988	0.014000000000002899
5582.0	7473.1167	2333.9783	25.3132	0.0075	27.9986	0.0241	0.0	12.86302	0.08923452	1.084305	0.02401527	214.8362024	52.81794	5540.0	7473.1167	2333.9783	25.1502	0.007	27.9986	0.0241	0.0	14.94626	0.09594466	1.084305	0.02401527	214.8362024	52.81794	2.08324	0.1629999999999967
5786.0	7473.6226	2371.6458	25.6032	0.0085	27.9703	0.0235	0.0	9.847207	0.07731503	1.112985	0.02403975	214.8358018	52.8181399	5848.0	7473.6226	2371.6458	25.8917	0.0096	28.0276	0.0247	0.0	7.549612	0.06680562	1.055719	0.02403975	214.8358018	52.8181399	2.2975949999999994	0.2884999999999991
5868.0	7473.2949	2379.2512	25.3609	0.0073	27.8925	0.0218	0.0	12.30985	0.08300198	1.195637	0.02405198	214.8357247	52.818183	5772.0	7473.2949	2379.2512	25.1606	0.0073	27.8898	0.0218	0.0	14.80307	0.09885102	1.198614	0.02405198	214.8357247	52.818183	2.493219999999999	0.20030000000000214
7230.0	7470.0342	3000.3821	24.7082	0.0057	27.8208	0.0204	0.0	22.45482	0.1172258	1.277311	0.02402751	214.8292221	52.8215519	7395.0	7470.0342	3000.3821	24.6479	0.0056	27.8208	0.0204	0.0	23.7388	0.1229505	1.277311	0.02402751	214.8292221	52.8215519	1.2839799999999997	0.060300000000001575
8232.0	10337.709	3970.9136	17.3244	0.0	19.3158	0.0	0.029	20176.9	0.5303848	3223.167	0.02408253	214.7934466	52.8085532	8214.0	10337.709	3970.9136	17.3241	0.0	19.3158	0.0	0.029	20182.68	0.5304334	3223.167	0.02408253	214.7934466	52.8085532	5.779999999998836	0.0002999999999993008
9362.0	1071.0582	3912.7368	19.5839	0.0001	20.6866	0.0	0.029	2517.993	0.2417699	911.9537	0.02404586	214.8767551	52.8671274	9346.0	1071.0582	3912.7368	19.5844	0.0001	20.6866	0.0	0.029	2516.898	0.2414504	911.9537	0.02404586	214.8767551	52.8671274	1.0949999999998	0.0004999999999988347
10678.0	146.3614	4535.9707	23.4844	0.0034	26.0122	0.0039	0.001	69.31664	0.2174154	6.756725	0.02403975	214.8784612	52.8763628	10791.0	146.3614	4535.9707	23.4598	0.0034	26.0122	0.0039	0.001	70.90521	0.2219836	6.756725	0.02403975	214.8784612	52.8763628	1.58856999999999	0.02459999999999951
11091.0	1263.4789	4517.9854	23.7422	0.002	24.6963	0.0011	0.029	54.66814	0.1005472	22.70313	0.02403363	214.8686669	52.8691699	11078.0	1263.4789	4517.9854	23.7066	0.0019	24.623	0.0011	0.029	56.49169	0.1002909	24.28802	0.02403363	214.8686669	52.8691699	1.8235499999999973	0.035599999999998744
11240.0	7968.7417	4184.1104	21.2396	0.0002	22.1384	0.0001	0.029	547.9813	0.09944427	239.463	0.02405809	214.8123234	52.824762	11323.0	7968.7417	4184.1104	21.2351	0.0002	22.1384	0.0001	0.029	550.2729	0.09973958	239.463	0.02405809	214.8123234	52.824762	2.2916000000000167	0.0045000000000001705
