ID_mine	X_IMAGE_mine	Y_IMAGE_mine	MAG_AUTO_mine	MAGERR_AUTO_mine	MAG_APER_mine	MAGERR_APER_mine	CLASS_STAR_mine	FLUX_AUTO_mine	FLUXERR_AUTO_mine	FLUX_APER_mine	FLUXERR_APER_mine	RA_mine	DEC_mine	ID_romeo	X_IMAGE_romeo	Y_IMAGE_romeo	MAG_AUTO_romeo	MAGERR_AUTO_romeo	MAG_APER_romeo	MAGERR_APER_romeo	CLASS_STAR_romeo	FLUX_AUTO_romeo	FLUXERR_AUTO_romeo	FLUX_APER_romeo	FLUXERR_APER_romeo	RA_romeo	DEC_romeo	DELTA_FLUX	DELTA_MAG
9118.0	8934.5088	3497.7532	28.4375	0.0683	29.4051	0.0879	0.543	0.7237578	0.04553477	0.2968841	0.02402751	214.8109312	52.8149244	9104.0	8934.5088	3497.7532	28.3227	0.0686	29.4462	0.0913	0.474	0.8044727	0.05080099	0.2858412	0.02402751	214.8109312	52.8149244	0.08071490000000003	0.1147999999999989
9200.0	7334.418	3528.1648	29.9381	0.2971	29.5107	0.0969	0.008	0.1817055	0.04970365	0.2693578	0.02402751	214.8248808	52.8252586	9188.0	7334.418	3528.1648	29.7995	0.2579	29.5107	0.0969	0.007	0.2064389	0.04903346	0.2693578	0.02402751	214.8248808	52.8252586	0.024733400000000016	0.13860000000000028
9248.0	7951.2607	3532.1838	29.3061	0.129	30.4616	0.2325	0.347	0.3252167	0.03863373	0.112191	0.02401527	214.8193368	52.8213598	9229.0	7951.2607	3532.1838	29.0926	0.1123	30.4616	0.2325	0.35	0.3958752	0.0409436	0.112191	0.02401527	214.8193368	52.8213598	0.07065849999999996	0.2134999999999998
9332.0	7961.0269	3557.219	30.7982	0.3596	31.0092	0.3852	0.364	0.08228891	0.0272508	0.06775544	0.02403363	214.8189864	52.8214326	9316.0	7961.0269	3557.219	31.0211	0.3755	31.0551	0.4019	0.364	0.06701194	0.02316755	0.06494668	0.02403363	214.8189864	52.8214326	0.01527697	0.2228999999999992
9408.0	7978.9683	3582.5425	29.8293	0.2651	29.8562	0.1332	0.001	0.2008546	0.04903346	0.1959491	0.02403363	214.81856	52.8214551	9393.0	7978.9683	3582.5425	29.9317	0.2814	29.8556	0.1331	0.001	0.1827767	0.0473553	0.1960569	0.02403363	214.81856	52.8214551	0.018077900000000008	0.10239999999999938
9484.0	3363.1323	3604.6733	28.0029	0.0231	27.9713	0.0235	0.45	1.080023	0.02300832	1.111958	0.02405198	214.8595205	52.8509058	9477.0	3363.1323	3604.6733	28.1757	0.0212	27.9654	0.0234	0.494	0.9211235	0.01798643	1.118052	0.02405198	214.8595205	52.8509058	0.15889949999999997	0.17279999999999873
9656.0	7663.9795	3645.2278	28.0522	0.0287	28.042	0.025	0.84	1.032079	0.0272508	1.041829	0.02402751	214.82071	52.823795	9628.0	7663.9795	3645.2278	27.7944	0.025	27.9211	0.0224	0.81	1.308752	0.03007261	1.164576	0.02402751	214.82071	52.823795	0.27667299999999995	0.2577999999999996
9673.0	8865.5664	3664.2405	30.1517	0.2079	29.9883	0.1505	0.473	0.149256	0.02856802	0.1734907	0.02404586	214.8097948	52.8162598	9656.0	8865.5664	3664.2405	29.934	0.1647	29.9883	0.1505	0.473	0.1823862	0.02765256	0.1734907	0.02404586	214.8097948	52.8162598	0.0331302	0.21770000000000067
9823.0	9015.7949	3735.1279	27.7856	0.0444	28.8842	0.0544	0.001	1.319421	0.05389112	0.4796382	0.02400914	214.8077098	52.8156868	9850.0	9015.7949	3735.1279	27.9484	0.0515	28.9805	0.0594	0.001	1.135691	0.05382286	0.4389315	0.02400914	214.8077098	52.8156868	0.18372999999999995	0.16280000000000072
10177.0	8489.4541	4628.312	28.0263	0.0364	28.1774	0.0284	0.07	1.056993	0.0354582	0.9197372	0.02403363	214.8030071	52.8238454	10198.0	8489.4541	4628.312	27.9241	0.0359	28.1774	0.0284	0.024	1.161321	0.0383472	0.9197372	0.02403363	214.8030071	52.8238454	0.10432799999999998	0.10219999999999985
10208.0	9627.4199	3809.8193	31.7012	0.6576	31.1747	0.4486	0.348	0.03582162	0.02169245	0.05817281	0.02402751	214.8014717	52.8122011	10422.0	9627.4199	3809.8193	31.9333	0.6598	31.2155	0.4657	0.348	0.02892621	0.01757289	0.05602666	0.02402751	214.8014717	52.8122011	0.006895409999999998	0.23209999999999908
10442.0	9024.8291	4616.7837	28.1225	0.0619	28.9652	0.0586	0.0	0.9673914	0.05510534	0.4451758	0.02402751	214.798355	52.8203797	10611.0	9024.8291	4616.7837	28.2454	0.065	28.984	0.0596	0.0	0.8638473	0.0517332	0.4375409	0.02402751	214.798355	52.8203797	0.10354410000000003	0.12290000000000134
10469.0	9017.5283	4614.6802	27.6166	0.0367	28.683	0.0453	0.001	1.541655	0.0520873	0.5773234	0.02407031	214.7984423	52.8204148	10652.0	9017.5283	4614.6802	27.4137	0.0342	28.649	0.0439	0.001	1.858325	0.05859723	0.5956824	0.02407031	214.7984423	52.8204148	0.31667	0.20289999999999964
10859.0	6634.4556	4666.9189	26.4066	0.0124	27.1188	0.0107	0.012	4.698714	0.05375451	2.438252	0.02403975	214.8191455	52.8358449	11810.0	6634.4556	4666.9189	26.2402	0.0111	27.1223	0.0107	0.013	5.476582	0.05609712	2.43049	0.02403975	214.8191455	52.8358449	0.7778679999999998	0.16639999999999944
10943.0	1435.0247	3861.9399	27.6026	0.005	26.6058	0.0067	1.0	1.561628	0.007174104	3.910994	0.02402139	214.8740373	52.8645416	10482.0	1435.0247	3861.9399	27.3471	0.0045	26.7219	0.0074	1.0	1.975981	0.008134669	3.514498	0.02402139	214.8740373	52.8645416	0.41435299999999997	0.25549999999999784
11058.0	6562.5488	4627.2612	30.8547	0.277	30.3307	0.2063	0.351	0.07811052	0.01992579	0.1265739	0.02404586	214.8202043	52.8360882	10541.0	6562.5488	4627.2612	31.3648	0.3955	30.4181	0.2236	0.351	0.04883031	0.01778086	0.1167848	0.02404586	214.8202043	52.8360882	0.02928021	0.5100999999999978
11104.0	5982.0361	4488.7773	29.2087	0.1024	29.6606	0.1112	0.465	0.3557231	0.0335401	0.2346173	0.02403363	214.8268408	52.8390314	10956.0	5982.0361	4488.7773	29.4075	0.1089	29.6893	0.1142	0.395	0.2962189	0.02970361	0.2285041	0.02403363	214.8268408	52.8390314	0.05950420000000001	0.19879999999999853
11489.0	3721.2476	3829.999	29.1215	0.1075	29.4869	0.0948	0.022	0.3854815	0.03815498	0.2753247	0.02402751	214.8539521	52.8498457	10280.0	3721.2476	3829.999	29.3923	0.14	29.4869	0.0948	0.088	0.3004023	0.03872877	0.2753247	0.02402751	214.8539521	52.8498457	0.08507919999999997	0.2707999999999977
11497.0	4188.022	4217.4971	28.142	0.0438	28.8048	0.0505	0.013	0.9502054	0.0383472	0.5160491	0.02400302	214.8457076	52.8489694	11477.0	4188.022	4217.4971	28.0336	0.0405	28.7169	0.0466	0.018	1.049982	0.03920051	0.5595641	0.02400302	214.8457076	52.8489694	0.0997766	0.10839999999999961
11656.0	7392.686	4220.9258	28.9278	0.0957	29.3583	0.0843	0.001	0.4607711	0.04058286	0.3099355	0.02407031	214.8170739	52.828622	10536.0	7392.686	4220.9258	29.0505	0.0957	29.3808	0.0861	0.001	0.4115303	0.03627815	0.3036029	0.02407031	214.8170739	52.828622	0.049240799999999973	0.12269999999999825
11702.0	10330.5273	4612.1553	27.73	0.0431	29.551	0.1005	0.172	1.38873	0.05517201	0.2595424	0.02402139	214.7867655	52.8120531	11511.0	10330.5273	4612.1553	27.8379	0.0449	29.5744	0.1027	0.461	1.257275	0.05194595	0.254006	0.02402139	214.7867655	52.8120531	0.1314550000000001	0.10790000000000077
11772.0	6831.7803	3915.1851	27.7252	0.0342	28.4253	0.0356	0.0	1.394847	0.04397405	0.7319574	0.02402139	214.8252937	52.8305392	10374.0	6831.7803	3915.1851	27.8259	0.0363	28.4543	0.0366	0.0	1.2713	0.0425291	0.712669	0.02402139	214.8252937	52.8305392	0.12354699999999985	0.10069999999999979
11911.0	9623.7705	3810.7202	32.3533	1.1216	33.0719	2.5744	0.348	0.0196465	0.02029143	0.01013593	0.02402751	214.8014948	52.8122291	10126.0	9623.7705	3810.7202	31.8578	0.6441	33.5483	3.9924	0.348	0.03100874	0.01839067	0.006535839	0.02402751	214.8014948	52.8122291	0.01136224	0.4954999999999963
11947.0	7762.1113	4617.0396	26.3829	0.0143	28.195	0.0288	0.0	4.802093	0.06312746	0.9048771	0.02402139	214.8096117	52.8284084	11746.0	7762.1113	4617.0396	26.2705	0.0136	28.1164	0.0268	0.0	5.326289	0.06669547	0.9728131	0.02402139	214.8096117	52.8284084	0.5241959999999999	0.11240000000000094
