POINTING,REDSHIFT_BIN,SOURCE_ID,FILTER,SEX_SNR,NMAD_SNR,SNR_RATIO,LOG_SEX_SNR,LOG_NMAD_SNR
nircam1,z7-8,1651.0,F606W,3.308824082207229,2.5205108322537333,1.3127593184150768,0.5196736779614283,0.4014885682204753
nircam1,z7-8,1651.0,F814W,-0.43503190533481567,0.6321187054499178,-0.6882123588245608,,-0.19920135798186706
nircam1,z7-8,1651.0,F115W,6.971675422328977,3.1894361620418694,2.185864544116076,0.843337159623729,0.5037139139796886
nircam1,z7-8,1651.0,F150W,5.34752285325874,2.365289676363426,2.260832111473307,0.7281526492553386,0.3738843362544718
nircam1,z7-8,1651.0,F200W,5.763113760837007,2.084112276876959,2.7652606938590805,0.7606571924108103,0.3189211118993842
nircam1,z7-8,1651.0,F277W,4.827079550351849,2.7995027262813523,1.7242632075460689,0.6836844560580045,0.4470808947666593
nircam1,z7-8,1651.0,F356W,5.027727167616436,2.983039173482566,1.6854378622680934,0.7013717024241111,0.4746589565855317
nircam1,z7-8,1651.0,F410M,4.879198894892523,4.758694739682492,1.0253229429080948,0.6883485219847214,0.6774878466093305
nircam1,z7-8,1651.0,F444W,2.646301244566942,2.8388460707670955,0.9321749677860747,0.42263928104812676,0.45314184464673646
nircam1,z7-8,2648.0,F606W,1.784500154624636,0.5799721776350991,3.0768720008279247,0.2515165899227374,-0.23659283986701085
nircam1,z7-8,2648.0,F814W,0.788746147197099,0.7192529251681886,1.0966186157847884,-0.10306274914892044,-0.14311836317858923
nircam1,z7-8,2648.0,F115W,-0.8515400611209466,0.014226828539367659,-59.85452476387229,,-1.8468919025412083
nircam1,z7-8,2648.0,F150W,7.097262721943504,2.520498805805622,2.815816736590367,0.8510908819625063,0.40148649600858655
nircam1,z7-8,2648.0,F200W,-0.6341930262646484,-0.0851062712923156,,,
nircam1,z7-8,2648.0,F277W,3.7611311788377813,1.969759505301384,1.9094367453057715,0.5753184807906229,0.2944132048944191
nircam1,z7-8,2648.0,F356W,13.627118732538277,6.277412705546859,2.1708177192965272,1.1344040399258497,0.7977806820758562
nircam1,z7-8,2648.0,F410M,11.388215418055022,5.630394589213192,2.0226318489067823,1.056455673612585,0.7505388321360471
nircam1,z7-8,2648.0,F444W,6.275628628833762,3.5652525458855173,1.7602199418036057,0.7976572355490157,0.5520902986759155
nircam1,z7-8,4066.0,F606W,-0.6436111028008304,-0.2832707050614737,,,
nircam1,z7-8,4066.0,F814W,-1.0823571195037769,0.6318576603055754,-1.7129761772300638,,-0.19938074498687586
nircam1,z7-8,4066.0,F115W,18.94080773988001,8.278340263010335,2.287995798446726,1.2773984957597913,0.9179432731532616
nircam1,z7-8,4066.0,F150W,23.55539058367731,5.059965319909816,4.6552474363790965,1.372090309887325,0.7041475402739072
nircam1,z7-8,4066.0,F200W,36.283844771386256,7.020681338863157,5.168137253365443,1.5597133002879184,0.8463792613249428
nircam1,z7-8,4066.0,F277W,32.257784210601834,7.9983759091378195,4.033041779612862,1.5086345323598762,0.9030018113288658
nircam1,z7-8,4066.0,F356W,35.84909041726876,10.519398642095052,3.4079030215484853,1.554478140986458,1.0219909134028324
nircam1,z7-8,4066.0,F410M,14.38323843342326,7.159743666723852,2.0089041036862607,1.1578566798870762,0.8548974739670525
nircam1,z7-8,4066.0,F444W,18.73504877691697,6.845427658112509,2.736870464873598,1.2726548281220136,0.8354005852321259
nircam1,z7-8,4155.0,F606W,0.8496795968831565,1.3783454131775854,0.6164489602967788,-0.0707448102127998,0.13935806535031434
nircam1,z7-8,4155.0,F814W,-0.486455666740455,0.5052053806112456,-0.9628869473874061,,-0.2965320327063159
nircam1,z7-8,4155.0,F115W,-2.5099984889976255,-0.7958395606438741,,,
nircam1,z7-8,4155.0,F150W,7.35377390621898,3.6438582119293277,2.0181284447742955,0.8665102732360075,0.5615614695702472
nircam1,z7-8,4155.0,F200W,0.6833658398829323,-0.25364441190175063,,-0.1653467345234098,
nircam1,z7-8,4155.0,F277W,7.819776051200407,1.5098372394353392,5.179217896443532,0.8931943155763981,0.17893013283956313
nircam1,z7-8,4155.0,F356W,4.6124587127177,-1.5926447096004015,,0.6639324917049754,
nircam1,z7-8,4155.0,F410M,8.824383224652628,3.9212427488522725,2.2504047287650017,0.9456843603498595,0.5934237286107789
nircam1,z7-8,4155.0,F444W,6.99849728662253,1.495877056696042,4.6785243849385445,0.8450047985588546,0.17489590115371315
nircam1,z7-8,4302.0,F606W,2.6412935705561047,0.9851068959656605,2.6812253384613163,0.4218166742046262,-0.006516640762151187
nircam1,z7-8,4302.0,F814W,1.13212332377066,0.9080918298277721,1.24670576981777,0.05389373773198768,-0.041870231687135044
nircam1,z7-8,4302.0,F115W,12.328517854685252,5.550253296490208,2.221253192621207,1.0909108684673972,0.7443128034393958
nircam1,z7-8,4302.0,F150W,16.000562140852885,6.246467159337578,2.5615378633559813,1.2041352408047918,0.7956344610238055
nircam1,z7-8,4302.0,F200W,9.757789318352094,3.790872296791415,2.574022165455445,0.9893514369710734,0.578739154583925
nircam1,z7-8,4302.0,F277W,12.10386793341843,5.3981017856196685,2.242245221396651,1.0829241764080149,0.7322410692749989
nircam1,z7-8,4302.0,F356W,17.611996813230498,11.312527372570159,1.5568578296601394,1.2458085982049003,1.053559643063363
nircam1,z7-8,4302.0,F410M,8.338763722777415,4.942162599694049,1.6872702090565854,0.9211016683626758,0.6939170298131707
nircam1,z7-8,4302.0,F444W,4.5394728967770455,4.359108500451257,1.0413764411477981,0.6570054274581888,0.6393976789651089
nircam1,z7-8,4313.0,F606W,0.1730007036893068,0.4716113610798651,0.3668289569894606,-0.7619521303523527,-0.32641574133169204
nircam1,z7-8,4313.0,F814W,1.832835915794926,1.6836221101063369,1.088626660812363,0.2631235865909444,0.2262446204699769
nircam1,z7-8,4313.0,F115W,16.278870424593993,5.9150242579748795,2.752122343817297,1.2116242663157522,0.7719565300430751
nircam1,z7-8,4313.0,F150W,16.06660373519822,7.061751216772744,2.275158560816695,1.2059240824293733,0.8489124134414703
nircam1,z7-8,4313.0,F200W,11.508532499589993,5.065967563423214,2.2717343440338493,1.0610199484809955,0.7046624047456053
nircam1,z7-8,4313.0,F277W,6.894477997148429,3.1116418954833236,2.215704193710738,0.8385013899404459,0.49298961024425936
nircam1,z7-8,4313.0,F356W,7.849505371837031,4.163073290976635,1.8855073699640728,0.8948422910064278,0.6194140567158769
nircam1,z7-8,4313.0,F410M,1.2905661778288064,1.4511778932459036,0.8893232069172092,0.11078027926266837,0.16172065387089568
nircam1,z7-8,4313.0,F444W,7.794627772111348,6.172631513915918,1.262772247871708,0.8917953805411662,0.790470351768736
nircam1,z7-8,4807.0,F606W,1.899964313835147,0.9720022638352321,1.9546912435558044,0.278745443873869,-0.01233272358195142
nircam1,z7-8,4807.0,F814W,0.5128966882492877,0.964190098947896,0.5319456078308104,-0.2899701051450151,-0.01583733250284741
nircam1,z7-8,4807.0,F115W,3.7813641320160785,2.5612199751666265,1.476391785430329,0.5776485004016352,0.40844688026395726
nircam1,z7-8,4807.0,F150W,1.3344667110912631,-0.10112359550561799,,0.12530774457561172,
nircam1,z7-8,4807.0,F200W,1.8473519576053914,0.15690687855465005,11.773556230436169,0.26654964513388285,-0.8043580171979752
nircam1,z7-8,4807.0,F277W,6.268704025743175,1.2975642556546136,4.831131867593448,0.7971777652894362,0.11312887340702028
nircam1,z7-8,4807.0,F356W,10.977995658356702,4.915020751375539,2.233560388383783,1.0405230546882542,0.6915253557772822
nircam1,z7-8,4807.0,F410M,11.941508486933152,6.170173407188731,1.9353602725363226,1.077059191631752,0.7902973696615919
nircam1,z7-8,4807.0,F444W,8.634725194394521,2.749052210111157,3.140982613074991,0.9362485204260977,0.43918298806022205
nircam1,z7-8,4948.0,F606W,2.026072233479413,0.5522714755765186,3.6686164741070275,0.306654924756887,-0.2578473871938995
nircam1,z7-8,4948.0,F814W,-1.0993033363064424,1.0260209203091581,-1.0714239003773949,,0.011156216021606599
nircam1,z7-8,4948.0,F115W,5.962829715946781,1.792973901098901,3.3256645354916796,0.7754524071185676,0.25357396792736686
nircam1,z7-8,4948.0,F150W,-4.337064009973296,-0.07980962296422993,,,
nircam1,z7-8,4948.0,F200W,4.0003847967838775,1.3447560458209586,2.9748033550142448,0.6021017680985218,0.1286435054809538
nircam1,z7-8,4948.0,F277W,-0.2161824424797902,0.5037128465156621,-0.42917794131158493,,-0.29781697290699294
nircam1,z7-8,4948.0,F356W,-3.5218024935973236,-0.5493291239147592,,,
nircam1,z7-8,4948.0,F410M,19.064279192570062,2.6700029084563366,7.1401716950158995,1.2802203895411226,0.42651173444541784
nircam1,z7-8,4948.0,F444W,2.840239910118454,0.8580964419048612,3.3099308788805777,0.45335502569493563,-0.06646389882574151
nircam1,z7-8,7246.0,F606W,2.2425780764858176,1.5586976813904843,1.438751146717083,0.3507475721605822,0.19276188938010816
nircam1,z7-8,7246.0,F814W,-0.6736299923692963,0.17120796039616223,-3.9345716800233332,,-0.7664760464593637
nircam1,z7-8,7246.0,F115W,18.44519033763653,4.93972597437783,3.7340513286184347,1.265883141111141,0.6937028576045258
nircam1,z7-8,7246.0,F150W,13.195957089254891,5.063468262043745,2.606110358817311,1.1204408946324669,0.7044480921543721
nircam1,z7-8,7246.0,F200W,20.98365952092629,4.968931576935976,4.222972121074282,1.3218812308141616,0.6962630164751091
nircam1,z7-8,7246.0,F277W,13.385181557940376,6.484447826500523,2.0641975872237044,1.12662426637666,0.8118730002946181
nircam1,z7-8,7246.0,F356W,17.69148036932615,8.10104695162303,2.1838511089954484,1.2477641748729869,0.9085411492404334
nircam1,z7-8,7246.0,F410M,18.18280364323434,15.958873827594207,1.1393538065195288,1.259660848792904,1.2030022411677204
nircam1,z7-8,7246.0,F444W,16.76963212963339,9.630180274855547,1.7413622228255674,1.224523535723402,0.9836344170977617
nircam1,z7-8,7297.0,F606W,-1.3576447435475176,-0.25137380700950407,,,
nircam1,z7-8,7297.0,F814W,0.7766594318454324,0.654395959108677,1.1868340888034898,-0.10976937926133544,-0.1841593910944075
nircam1,z7-8,7297.0,F115W,0.9234964359484086,0.01204508211837481,76.669999164191,-0.03456477629404425,-1.9191902348158683
nircam1,z7-8,7297.0,F150W,2.626432507057465,1.3379474232817894,1.9630311784712808,0.4193662449681285,0.12643904749216758
nircam1,z7-8,7297.0,F200W,0.7575779247541492,0.6533496268051273,1.1595291306106612,-0.12057268883205273,-0.1848543526336102
nircam1,z7-8,7297.0,F277W,2.952336276328846,0.7879238610359892,3.746981684812811,0.4701658228787889,-0.10351574739564123
nircam1,z7-8,7297.0,F356W,1.4116096218129381,2.019526601137215,0.6989804546362732,0.1497146099358938,0.3052495780561524
nircam1,z7-8,7297.0,F410M,2.522415876656291,2.6124343695307948,0.9655422949857028,0.4018166912961908,0.4170453887617332
nircam1,z7-8,7297.0,F444W,11.067246376295843,4.930116466989889,2.2448245290750735,1.0440395782101999,0.6928571789878946
nircam1,z7-8,7330.0,F606W,0.9669235545941139,0.6884083972852739,1.4045783845856028,-0.014607860074500668,-0.1621538407378319
nircam1,z7-8,7330.0,F814W,-1.552709183817032,-0.9176233117032663,,,
nircam1,z7-8,7330.0,F115W,2.099561947302585,1.1425074177559018,1.8376790510704228,0.3221286929652837,0.05785902841803526
nircam1,z7-8,7330.0,F150W,-0.772703957913294,0.18915650624980807,-4.084998043328357,,-0.7231787160693939
nircam1,z7-8,7330.0,F200W,-6.144893879991051,-1.1857216433580284,,,
nircam1,z7-8,7330.0,F277W,4.333202647968063,0.4136371127693068,10.475855560825297,0.6368089998666712,-0.38338050195515727
nircam1,z7-8,7330.0,F356W,6.356751482650742,2.082807324205052,3.052011296857203,0.8032352330093196,0.3186490962056164
nircam1,z7-8,7330.0,F410M,4.5074686170693665,-0.01507621374583364,,0.6539327116604302,
nircam1,z7-8,7330.0,F444W,15.176152455894863,2.266103402109583,6.6970255822249465,1.1811616807180667,0.35527972280056597
nircam1,z7-8,8693.0,F606W,-4.1878448692974,0.3408386872834679,-12.286882403740934,,-0.4674511160175814
nircam1,z7-8,8693.0,F814W,-4.8246721444310445,-1.02003737328335,,,
nircam1,z7-8,8693.0,F115W,22.282649669500604,8.891608918005264,2.5060312340524615,1.3479668323016099,0.9489803527575654
nircam1,z7-8,8693.0,F150W,25.507448474746077,12.786536251328437,1.994867724407853,1.4066670180469132,1.1067529142468528
nircam1,z7-8,8693.0,F200W,13.779875828964412,10.87457734915989,1.267164266391371,1.1392453041435566,1.0364123866846424
nircam1,z7-8,8693.0,F277W,23.018827845807458,11.022412519760493,2.088365664462324,1.3620832049124263,1.0422766606998974
nircam1,z7-8,8693.0,F356W,16.00947863358782,12.862039512187405,1.2447076234230243,1.2043771888685355,1.109309839401515
nircam1,z7-8,8693.0,F410M,11.32384127986202,8.913711977819839,1.2703844714793737,1.0539937734656568,0.9500585969405995
nircam1,z7-8,8693.0,F444W,11.400550580951842,10.844169770854498,1.051306907015852,1.0569258257658771,1.0351963080571154
nircam1,z7-8,8933.0,F606W,1.6526592375741673,-0.16918217710095884,,0.21818331546054898,
nircam1,z7-8,8933.0,F814W,-0.5435655213038507,1.4301501303540731,-0.3800758464212957,,0.15538163002589145
nircam1,z7-8,8933.0,F115W,72.20894333639268,7.946654027856345,9.086710341644437,1.8585909898287662,0.9001843056224527
nircam1,z7-8,8933.0,F150W,70.17343466189536,10.113413980578597,6.938649480447816,1.8461727337356417,1.0048977849328242
nircam1,z7-8,8933.0,F200W,68.96292934707715,7.974399907232035,8.648039996656578,1.8386157007901356,0.9016980112547939
nircam1,z7-8,8933.0,F277W,58.33620385217549,6.197926161790727,9.412213429035234,1.7659381645921384,0.7922463980217127
nircam1,z7-8,8933.0,F356W,33.88744532158763,5.085472397513008,6.663578655575812,1.530038829841897,0.7063313014286884
nircam1,z7-8,8933.0,F410M,1.4926507897720098,1.3594831424599196,1.0979546146273869,0.1739582150831455,0.13337382672158726
nircam1,z7-8,8933.0,F444W,5.614928167853212,3.2245444144806727,1.7413089869805751,0.749344204675033,0.508468363233674
nircam1,z7-8,9107.0,F606W,-2.582417096536477,-0.23246104986398364,,,
nircam1,z7-8,9107.0,F814W,-0.9677065421392473,0.5443676285910333,-1.7776709916493871,,-0.2641077084912709
nircam1,z7-8,9107.0,F115W,31.69841022351198,4.125483304042179,7.683562842795569,1.501037481508932,0.615474833851605
nircam1,z7-8,9107.0,F150W,35.01128816423924,4.55696267277356,7.683031588874063,1.5442080899803718,0.6586754711817769
nircam1,z7-8,9107.0,F200W,18.64214876282961,2.7032693988288994,6.8961490744894665,1.2704959692870588,0.43188932819772347
nircam1,z7-8,9107.0,F277W,12.076897595953223,2.9947807457379887,4.032648337658914,1.081955383788183,0.4763650322673325
nircam1,z7-8,9107.0,F356W,3.5921488507568555,2.6269708442612076,1.3674110082356428,0.555354324577376,0.4194552527454386
nircam1,z7-8,9107.0,F410M,10.083039865541759,3.559945225691911,2.8323581477526862,1.0035914842724065,0.5514433158485049
nircam1,z7-8,9107.0,F444W,22.024405866313295,4.094879042129392,5.378524161451252,1.3429042016488104,0.612241077741957
nircam1,z7-8,9257.0,F606W,-0.018203593934471164,-0.17148156003531634,,,
nircam1,z7-8,9257.0,F814W,-1.7148040897721772,-1.8856264856978282,,,
nircam1,z7-8,9257.0,F115W,3.592560574597217,1.797944235858928,1.9981490543175557,0.5554040995596464,0.25477621774519693
nircam1,z7-8,9257.0,F150W,2.326067145746595,0.18120355275425692,12.836763465124443,0.36662224719652886,-0.7418332916126082
nircam1,z7-8,9257.0,F200W,2.6958423591539233,0.9693430747092717,2.7811024078987394,0.43069449300006746,-0.013522488085043544
nircam1,z7-8,9257.0,F277W,2.9915512355966594,0.9036924201048961,3.310364421613069,0.4758964453015345,-0.04397936043308044
nircam1,z7-8,9257.0,F356W,2.0122283240547314,1.1487841382751018,1.7516156926366429,0.3036772578208149,0.06023843046093946
nircam1,z7-8,9257.0,F410M,5.498118462831041,2.2563002944407202,2.436784889129257,0.7402140929464419,0.35339690007172997
nircam1,z7-8,9257.0,F444W,10.943434845843255,4.659702665291001,2.3485264258078646,1.0391536565919282,0.6683582053287952
nircam1,z7-8,9300.0,F606W,-1.7866903158089176,0.3140253898941895,-5.689636485797982,,-0.503035236496339
nircam1,z7-8,9300.0,F814W,0.6110311071942747,0.8755195252818839,0.6979068879104049,-0.2139366795464301,-0.05773416411208915
nircam1,z7-8,9300.0,F115W,23.04307027589126,10.352623193979015,2.225819470498345,1.3625403443276365,1.0150504072156574
nircam1,z7-8,9300.0,F150W,21.477879746225852,12.026984409998105,1.7858075652256737,1.3319914064519434,1.0801567480154834
nircam1,z7-8,9300.0,F200W,28.10066359869096,14.92575384840218,1.8826964375872492,1.4487165759138614,1.1739362750733258
nircam1,z7-8,9300.0,F277W,30.08254904238711,14.739690802668225,2.040921308670971,1.4783146333870008,1.1684883733396245
nircam1,z7-8,9300.0,F356W,71.68396804372303,43.64673365787262,1.642367298447161,1.8554220375552355,1.6399517484438797
nircam1,z7-8,9300.0,F410M,57.87053226786409,42.67867348877901,1.355959019745056,1.7624574768327574,1.6302109124990045
nircam1,z7-8,9300.0,F444W,63.573768663015365,59.89465464098799,1.0614264168326906,1.8032779572388347,1.7773880650686078
nircam2,z7-8,921.0,F606W,0.8509175993713778,0.27354601226993863,3.1106927580859107,-0.0701124938178539,-0.5629696119476865
nircam2,z7-8,921.0,F814W,-0.1920168226784649,0.1640338500070722,-1.1705926713918269,,-0.7850665217428849
nircam2,z7-8,921.0,F115W,14.758708387705807,3.6419416529518305,4.052428565335122,1.1690483517528207,0.5613329837422518
nircam2,z7-8,921.0,F150W,7.708359398612507,1.6669399398520142,4.624257427833202,0.8869619552303625,0.22191995240104145
nircam2,z7-8,921.0,F200W,11.95154702886766,3.3097626782666154,3.610998186470248,1.0774241247498417,0.5197968544360481
nircam2,z7-8,921.0,F277W,6.41311231948963,1.2142194767027132,5.2816747240003314,0.8070688462336884,0.0842971948988749
nircam2,z7-8,921.0,F356W,6.068788820292038,2.2134090351522797,2.741828882014351,0.7831020253175294,0.3450616784073972
nircam2,z7-8,921.0,F410M,3.8038185997298393,2.5826784237421543,1.4728192889838458,0.5802197976936588,0.41207033436202056
nircam2,z7-8,921.0,F444W,0.16139856638859898,-0.42440681232385036,,-0.7921003271869707,
nircam2,z7-8,939.0,F606W,0.3172358715037904,-0.025091333074232412,,-0.4986177106503577,
nircam2,z7-8,939.0,F814W,1.6021954813121158,0.07346537108497218,21.808853037153654,0.20471550255715518,-1.1339173233730653
nircam2,z7-8,939.0,F115W,7.9049568348085995,2.8410178795142333,2.782438256305594,0.8978995028000915,0.453473966897852
nircam2,z7-8,939.0,F150W,-2.6893127613514185,-0.9845056096817997,,,
nircam2,z7-8,939.0,F200W,6.689258538753717,1.3450343355069538,4.973299463193617,0.8253779816880541,0.12873337097847995
nircam2,z7-8,939.0,F277W,6.1832043472113805,1.8993624148985988,3.2554104991813704,0.7912135996283904,0.2786078398152256
nircam2,z7-8,939.0,F356W,5.113335709702716,1.8996230144206132,2.6917634029940873,0.7087043067271727,0.27866742253102206
nircam2,z7-8,939.0,F410M,5.891581639628181,2.8852947713871058,2.041934050570439,0.7702319000762752,0.46019018873863665
nircam2,z7-8,939.0,F444W,2.0384621272365004,1.5320620359794404,1.3305349779347027,0.30930264706853117,0.18527635102640244
nircam2,z7-8,1022.0,F606W,2.7525860703710343,1.1439584088336487,2.406194184260162,0.4397409077719548,0.05841023499686965
nircam2,z7-8,1022.0,F814W,1.9395049316738298,0.8274447221220872,2.343969185880747,0.2876908882392502,-0.08226100985342431
nircam2,z7-8,1022.0,F115W,13.410302037365845,5.198088696747292,2.5798524841943062,1.1274385594835237,0.7158436857419975
nircam2,z7-8,1022.0,F150W,19.923439873213717,5.584516491650273,3.567621279837275,1.2993643234943992,0.7469855777921388
nircam2,z7-8,1022.0,F200W,18.42406073194029,5.524366918318744,3.3350537725592218,1.2653853565401452,0.7422825159075234
nircam2,z7-8,1022.0,F277W,13.48869544228809,8.143420109863865,1.6563919410162402,1.1299699489593598,0.9108068401335417
nircam2,z7-8,1022.0,F356W,22.568690245945923,9.461874943043494,2.385223899258862,1.3535063559114586,0.9759772037098992
nircam2,z7-8,1022.0,F410M,11.812742458609799,4.725039312511621,2.5000305134669176,1.0723507355791762,0.6744054262073647
nircam2,z7-8,1022.0,F444W,9.056130694344123,8.271544686824768,1.0948536261635717,0.956942681448315,0.9175866203531299
nircam2,z7-8,1336.0,F606W,2.2684357485668816,-0.4555653233701624,,0.35572648276975305,
nircam2,z7-8,1336.0,F814W,3.768596872585124,0.4838936094358121,7.788069110850747,0.5761796833834322,-0.31525011338443165
nircam2,z7-8,1336.0,F115W,22.155363801141434,5.782233275939035,3.8316274601604348,1.3454788857389257,0.7620956086783685
nircam2,z7-8,1336.0,F150W,15.451531628576275,7.369200182797505,2.0967718674064497,1.1889715352087584,0.8674203542027326
nircam2,z7-8,1336.0,F200W,11.771922880328411,7.469985488636245,1.575896351905437,1.0708474083071584,0.8733197581458774
nircam2,z7-8,1336.0,F277W,29.762327195244573,7.536645308522777,3.949015241779787,1.4736668868381493,0.8771780768777303
nircam2,z7-8,1336.0,F356W,24.56441497804399,10.924429437804863,2.248576469635738,1.390306425510013,1.038398763859057
nircam2,z7-8,1336.0,F410M,17.48958123593344,15.993279284276191,1.0935581705953412,1.2427794110166648,1.2039375212226788
nircam2,z7-8,1336.0,F444W,15.870768242482301,14.346671166176542,1.1062334989526312,1.2005979497791395,1.156751144145362
nircam2,z7-8,1562.0,F606W,-1.1861864495313712,0.14094347103787838,-8.416043969944411,,-0.8509550372659198
nircam2,z7-8,1562.0,F814W,0.8047822119497302,-0.3194508248909951,,-0.09432163136549715,
nircam2,z7-8,1562.0,F115W,2.3456450810012734,0.17414240758919972,13.469694794473199,0.3702622997558631,-0.7590954555381827
nircam2,z7-8,1562.0,F150W,-2.316058933609853,-2.0304352679164652,,,
nircam2,z7-8,1562.0,F200W,3.2362286486341394,0.7700974149295082,4.202362695803065,0.5100391981479224,-0.1134543344503878
nircam2,z7-8,1562.0,F277W,4.461647188381857,1.5429910336885688,2.891557430321645,0.6494952248010308,0.18836340238791066
nircam2,z7-8,1562.0,F356W,4.692304037616441,4.650800875652946,1.0089238742042828,0.6713861444454515,0.6675277455626011
nircam2,z7-8,1562.0,F410M,4.427225662879421,3.029032674303574,1.461597195843163,0.6461316592378371,0.48130395811106846
nircam2,z7-8,1562.0,F444W,4.591074740131222,4.13696704519831,1.1097682650046692,0.6619143628950462,0.6166820613486109
nircam2,z7-8,2210.0,F606W,-3.905926881413275,-2.433100852429979,,,
nircam2,z7-8,2210.0,F814W,2.1409222010026463,1.8066715414882133,1.1850090909380795,0.33060088574883056,0.2568792036481941
nircam2,z7-8,2210.0,F115W,4.33337776480621,2.103700308904668,2.0598835996095217,0.6368265505666898,0.3229838707196494
nircam2,z7-8,2210.0,F150W,2.3556659000627223,1.673397539461691,1.4077144518931872,0.3721136952627053,0.22359912607015736
nircam2,z7-8,2210.0,F200W,5.918350032130192,1.6532564862282213,3.5798135869603978,0.7722006472942207,0.2183402352487542
nircam2,z7-8,2210.0,F277W,0.6659213231834268,0.38550715461567686,1.7273903096488645,-0.17657707852593663,-0.41396755748001485
nircam2,z7-8,2210.0,F356W,7.776852144780695,3.40808121615722,2.281885803633952,0.8908038421316354,0.5325099356570592
