NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	CLASS_STAR	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	SEX_MAG_F606W	SEX_MAGERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	SEX_MAG_F814W	SEX_MAGERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	SEX_MAG_F115W	SEX_MAGERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	SEX_MAG_F150W	SEX_MAGERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	SEX_MAG_F200W	SEX_MAGERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	SEX_MAG_F277W	SEX_MAGERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	SEX_MAG_F356W	SEX_MAGERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	SEX_MAG_F410M	SEX_MAGERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	SEX_MAG_F444W	SEX_MAGERR_F444W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
6863	6400.9512	2679.47	214.7899263	52.84502	0.348	-1	z7-8	nircam3	-0.05814349	0.01352523	99.0	99.0	-0.002145566	0.009757636	99.0	99.0	0.04738499	0.02160228	31.3974	0.4951	0.06593613	0.02585739	31.0387	0.4259	0.03297828	0.02216858	31.7909	0.73	0.08846221	0.01844993	30.7196	0.2265	0.1651089	0.01954255	30.0421	0.1285	0.1864884	0.04265986	29.9099	0.2484	0.2892863	0.03454622	29.4332	0.1297	-0.007910239327411361	0.0016692460350396304	0.0010307991342423132	0.0020659067105654886	0.0009025060749015892	0.0005971639036381474	0.002224059739306244	0.0007100055779993427	0.0016358936968526978	0.0006123683554125125	0.0019287361004504285	0.0005911256656616213	0.005444072560074997	0.0006800669662618971	0.005986294985568176	0.0015558668327527339	0.0	0.0
7029	7797.252	2769.1973	214.7765308	52.8366246	0.377	-1	z7-8	nircam3	0.02601518	0.01196512	32.0485	0.4995	0.01228034	0.00863211	32.8635	0.7634	0.05605721	0.01911049	31.2149	0.3702	0.2002021	0.02287479	29.8328	0.1241	-0.002198301	0.01961148	99.0	99.0	-0.04618556	0.01632177	99.0	99.0	-0.08788311	0.01728835	99.0	99.0	10.24055	0.03773912	25.5607	0.004	-0.2090839	0.03056137	99.0	99.0	0.003555662018862211	0.0016692460350396304	0.0010193353598462107	0.0020659067105654886	0.003363346191916442	0.0005971639036381474	0.005641561007682878	0.0007100055779993427	0.00031135429275971265	0.0006123683554125125	-0.00060273367306557	0.0005911256656616213	-0.002787851264258005	0.0006800669662618971	0.3583934701415223	0.0015558668327527339	0.0	0.0
7041	6793.6016	2731.1736	214.7858802	52.8428019	0.019	-1	z7-8	nircam3	0.03827859	0.01055225	31.6291	0.2994	-0.01332721	0.007612805	99.0	99.0	0.01659669	0.01685387	32.5365	1.1028	-0.005420283	0.02017367	99.0	99.0	0.005897374	0.0172957	33.6599	3.185	0.06588572	0.01439444	31.0395	0.2373	-0.02977564	0.0152469	99.0	99.0	0.1907552	0.03328278	29.8853	0.1895	0.1489012	0.0269526	30.1543	0.1966	0.005809697298121289	0.0016679699326614663	-0.004082610091654907	0.0020643268690801533	0.0015541168572071726	0.0005967073053952733	0.001370809074675971	0.0007094627177724537	0.00040009792193356196	0.0006119001811153749	0.0022378765986984643	0.0005906736474685776	0.001583051107297866	0.0006795473047457695	0.012033778157900655	0.0015546773948483196	0.0	0.0
7755	2097.5002	2969.2261	214.8252819	52.8739378	0.369	-1	z7-8	nircam3	-0.02296133	0.01240036	99.0	99.0	-0.006382372	0.008946107	99.0	99.0	-0.02908291	0.01980565	99.0	99.0	0.161477	0.02370687	30.0662	0.1594	0.05204262	0.02032485	31.2956	0.4241	0.1149613	0.01691548	30.4351	0.1598	0.07633711	0.01791723	30.8797	0.2549	0.3774963	0.0391119	29.1442	0.1125	0.05279339	0.03167306	31.2801	0.6515	-0.003651797764205421	0.0016679699326614663	0.0009326959398166919	0.0020643268690801533	-0.0016530139116956472	0.0005967073053952733	0.005075928450650277	0.0007094627177724537	0.002390231764736811	0.0006119001811153749	0.003581041300891893	0.0005906736474685776	0.0013480721091974832	0.0006795473047457695	0.013774737118798244	0.0015546773948483196	0.0	0.0
9528	2638.2485	3578.6418	214.8140359	52.8737852	0.349	-1	z7-8	nircam3	0.02260074	0.01312735	32.2012	0.6308	-0.0226736	0.009470584	99.0	99.0	0.03242963	0.02096678	31.8092	0.7021	0.1203285	0.02509671	30.3856	0.2265	-0.003752106	0.02151642	99.0	99.0	0.02581265	0.01790717	32.0569	0.7534	0.09436155	0.01896765	30.6495	0.2183	0.3836846	0.04140488	29.1266	0.1172	0.1746904	0.03352993	29.9808	0.2084	0.0004876809769731679	0.0016692460350396304	-0.004597977803932045	0.0020659067105654886	0.0021224386263219808	0.0005971639036381474	0.00304676634366941	0.0007100055779993427	-0.000513202410262175	0.0006123683554125125	0.002058891810780276	0.0005911256656616213	0.0026211766019346686	0.0006800669662618971	0.013741707053852723	0.0015558668327527339	0.0	0.0
9954	8276.7451	3715.5518	214.7622931	52.8386713	0.007	-1	z7-8	nircam3	0.03507996	0.01332777	31.7239	0.4126	0.01598952	0.009615181	32.5769	0.6531	0.2427319	0.0212869	29.6237	0.0952	0.2904068	0.02547989	29.429	0.0953	0.1968391	0.02184494	29.8512	0.1205	0.1801896	0.01818058	29.9472	0.1096	0.1188284	0.01925725	30.3992	0.176	0.1084891	0.04203705	30.4981	0.4208	0.1454783	0.03404187	30.1795	0.2541	0.00219978878034034	0.0016700963843124781	0.0009000293430740585	0.002066958615072056	0.006824873962868138	0.0005974681297091658	0.007950904886578715	0.000710367227415549	0.005937509176684301	0.0006126801263493233	0.0063555890386565225	0.0005914266106645645	0.004387264369461963	0.0006804134072726487	0.0030956121492810504	0.0015566589936106031	0.0	0.0
10467	2746.4727	3821.4976	214.810512	52.874406	0.001	-1	z7-8	nircam3	-0.007107423	0.01362289	99.0	99.0	-0.01317145	0.009828089	99.0	99.0	0.151326	0.02175825	30.1367	0.1561	0.1985265	0.02604409	29.842	0.1425	0.03554939	0.02232865	31.7094	0.6821	0.09495115	0.01858315	30.6428	0.2125	0.162894	0.01968366	30.0568	0.1312	0.3529121	0.04296788	29.2174	0.1322	0.2613116	0.03479565	29.5436	0.1446	-0.0021739798122060805	0.0016722193651501312	-0.0025298740022556693	0.002069586391612991	0.003799550404305702	0.0005982276583413245	0.007041239487037459	0.0007112704500500456	0.0008140214866064878	0.0006134590357994282	0.0020162402150487595	0.0005921786728276086	0.005168691102404357	0.000681278531152605	0.011912714644835676	0.0015586381991376669	0.0	0.0
11511	3299.1414	4188.0493	214.8017176	52.8728677	0.036	-1	z7-8	nircam3	-0.00964553	0.01447217	99.0	99.0	0.009740959	0.0104408	33.115	1.164	0.2595964	0.02311472	29.5508	0.0967	0.4305862	0.02766774	29.0014	0.0698	0.2300486	0.02372067	29.682	0.112	0.1710372	0.01974167	30.0038	0.1253	0.1612504	0.02091078	30.0678	0.1408	0.074393	0.0456466	30.9077	0.6664	0.2166851	0.0369649	29.7469	0.1853	-0.002419642824787245	0.0016705209804800084	0.00021857801603535423	0.00206748456732534	0.008024486078526207	0.0005976199836083281	0.010745507635524653	0.0007105479234227923	0.006526748478877606	0.0006128360118177286	0.007140208525372247	0.0005915770831660362	0.005648345532318477	0.0006805863015623835	0.0012785120679636689	0.001557055244984911	0.0	0.0
11872	3284.4456	4061.2224	214.8031846	52.8722778	0.351	-1	z7-8	nircam3	0.01072375	0.008768378	33.0107	0.888	-0.01576935	0.006325853	99.0	99.0	-0.04429484	0.01400471	99.0	99.0	0.09760171	0.01676329	30.6129	0.1865	0.009073316	0.01437184	33.1921	1.7202	0.07778312	0.01196105	30.8593	0.167	-0.01262231	0.01266939	99.0	99.0	0.4620124	0.02765629	28.9249	0.065	0.1305931	0.02239623	30.2967	0.1862	0.002766330801796045	0.0016700963843124781	-0.003178057559202609	0.002066958615072056	-0.003092851899147309	0.0005974681297091658	0.005687368217724208	0.000710367227415549	0.0005267957784746958	0.0006126801263493233	0.0014628783417474974	0.0005914266106645645	-0.002991703418324582	0.0006804134072726487	0.018063134282894234	0.0015566589936106031	0.0	0.0
12086	4452.9634	4453.6621	214.7886223	52.8669629	0.384	-1	z7-8	nircam3	-0.008149633	0.009494229	99.0	99.0	-0.002132328	0.006849511	99.0	99.0	-0.025094	0.01516403	99.0	99.0	0.09258047	0.01815096	30.6702	0.2129	0.05950227	0.01556155	31.1502	0.284	0.06619969	0.01295119	31.0344	0.2125	0.02011523	0.01371817	32.3277	0.7406	0.1807608	0.02994569	29.9438	0.1799	0.09707028	0.02425021	30.6188	0.2713	-0.0013968010696460231	0.001669671788144947	-0.004118188280682701	0.0020664326628187725	4.1958657588484235e-05	0.0005973160166736566	0.004891772964293966	0.0007101865314083058	0.0021798063212286043	0.0006125242408809178	0.002725562180788531	0.0005912761381630928	0.00043059029264378877	0.0006802401867672729	0.01192361070290227	0.0015562630841270415	0.0	0.0
